# {InputWorkspace: MoTe2_S1_P52_warm_up_201_5_target_265.0653actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_warm_up_201_5_target_265.0653actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
0.03	8.48242e-06	8.73023e-07
0.05	8.89058e-06	8.87591e-07
0.0699999	8.34663e-06	8.62288e-07
0.0899999	8.87617e-06	8.88398e-07
0.11	8.51337e-06	8.63571e-07
0.13	8.13881e-06	8.40495e-07
0.15	8.40042e-06	8.66389e-07
0.17	8.22087e-06	8.42518e-07
0.19	8.45169e-06	8.54489e-07
0.21	8.20008e-06	8.48968e-07
0.23	7.91179e-06	8.22176e-07
0.25	7.2925e-06	7.91621e-07
0.27	7.13962e-06	7.8438e-07
0.29	7.55434e-06	8.13343e-07
0.31	7.86506e-06	8.18053e-07
0.33	7.52995e-06	8.06384e-07
0.35	8.08394e-06	8.44086e-07
0.37	7.75454e-06	8.20373e-07
0.39	7.85148e-06	8.22087e-07
0.41	7.6394e-06	8.18937e-07
0.43	7.46002e-06	8.17185e-07
0.45	7.98902e-06	8.34832e-07
0.47	8.32299e-06	8.50571e-07
0.49	7.66745e-06	8.13047e-07
0.51	8.12534e-06	8.53164e-07
0.53	8.07844e-06	8.46802e-07
0.55	8.5067e-06	8.63984e-07
0.57	8.71481e-06	8.73478e-07
0.59	8.65456e-06	8.68204e-07
0.61	8.10141e-06	8.43621e-07
0.63	8.7106e-06	8.71823e-07
0.65	9.46855e-06	9.04219e-07
0.67	8.60086e-06	8.62001e-07
0.69	9.82685e-06	9.25171e-07
0.71	9.54343e-06	9.07533e-07
0.73	9.82156e-06	9.24645e-07
0.75	9.25557e-06	8.88055e-07
0.77	1.0785e-05	9.59653e-07
0.79	1.11804e-05	9.8219e-07
0.81	1.21214e-05	1.01803e-06
0.83	1.2666e-05	1.03525e-06
0.85	1.33497e-05	1.06964e-06
0.87	1.4423e-05	1.11687e-06
0.89	1.4848e-05	1.1269e-06
0.91	1.59459e-05	1.1681e-06
0.93	1.69407e-05	1.21417e-06
0.95	1.85141e-05	1.28606e-06
0.97	1.81433e-05	1.27238e-06
0.99	1.76137e-05	1.24859e-06
1.01	1.83551e-05	1.27552e-06
1.03	1.93085e-05	1.32676e-06
1.05	1.87252e-05	1.29729e-06
1.07	1.8532e-05	1.2851e-06
1.09	1.82387e-05	1.27146e-06
1.11	1.80849e-05	1.275e-06
1.13	1.7601e-05	1.23942e-06
1.15	1.74365e-05	1.24092e-06
1.17	1.62005e-05	1.18443e-06
1.19	1.62035e-05	1.1816e-06
1.21	1.60065e-05	1.16413e-06
1.23	1.44454e-05	1.10723e-06
1.25	1.32129e-05	1.04595e-06
1.27	1.26676e-05	1.03909e-06
1.29	1.30101e-05	1.05096e-06
1.31	1.27395e-05	1.04603e-06
1.33	1.25155e-05	1.02929e-06
1.35	1.15759e-05	9.88066e-07
1.37	1.30799e-05	1.06569e-06
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
