# {InputWorkspace: MoTe2_S1_P52_warm_up_201_3_target_205.0618actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_warm_up_201_3_target_205.0618actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
0.03	8.33163e-06	8.63263e-07
0.05	8.0085e-06	8.41181e-07
0.0699999	8.14652e-06	8.49009e-07
0.0899999	8.00524e-06	8.47387e-07
0.11	7.98769e-06	8.39706e-07
0.13	7.51176e-06	8.10744e-07
0.15	8.02108e-06	8.4195e-07
0.17	7.73297e-06	8.15635e-07
0.19	8.16357e-06	8.42145e-07
0.21	8.12118e-06	8.47648e-07
0.23	7.09312e-06	7.78996e-07
0.25	7.2957e-06	7.90427e-07
0.27	7.17535e-06	7.97969e-07
0.29	6.74369e-06	7.67333e-07
0.31	7.58498e-06	8.06326e-07
0.33	7.29066e-06	7.91768e-07
0.35	7.28995e-06	7.97447e-07
0.37	7.61733e-06	8.10269e-07
0.39	7.21872e-06	7.85791e-07
0.41	7.63286e-06	8.15022e-07
0.43	7.42149e-06	8.00217e-07
0.45	7.0928e-06	7.82636e-07
0.47	8.33207e-06	8.47198e-07
0.49	7.915e-06	8.27319e-07
0.51	7.77163e-06	8.33547e-07
0.53	8.42328e-06	8.59419e-07
0.55	7.68861e-06	8.1312e-07
0.57	8.10541e-06	8.33565e-07
0.59	7.93701e-06	8.31939e-07
0.61	8.21576e-06	8.46855e-07
0.63	8.14754e-06	8.44564e-07
0.65	8.9628e-06	8.79528e-07
0.67	9.2719e-06	8.96747e-07
0.69	9.48593e-06	9.10363e-07
0.71	9.25003e-06	8.90858e-07
0.73	1.04083e-05	9.46716e-07
0.75	9.69348e-06	9.08106e-07
0.77	1.10827e-05	9.72715e-07
0.79	1.07554e-05	9.65056e-07
0.81	1.28227e-05	1.04988e-06
0.83	1.32446e-05	1.05788e-06
0.85	1.51017e-05	1.13787e-06
0.87	1.60756e-05	1.18693e-06
0.89	1.6559e-05	1.20306e-06
0.91	1.7159e-05	1.222e-06
0.93	1.75153e-05	1.23415e-06
0.95	1.92958e-05	1.31823e-06
0.97	2.05404e-05	1.36114e-06
0.99	1.91084e-05	1.3137e-06
1.01	1.97699e-05	1.3387e-06
1.03	2.01812e-05	1.35782e-06
1.05	1.96043e-05	1.33305e-06
1.07	2.04344e-05	1.35639e-06
1.09	2.04837e-05	1.35557e-06
1.11	1.89979e-05	1.29893e-06
1.13	1.79458e-05	1.25657e-06
1.15	1.66678e-05	1.20632e-06
1.17	1.65102e-05	1.19676e-06
1.19	1.60925e-05	1.17519e-06
1.21	1.44717e-05	1.0987e-06
1.23	1.27552e-05	1.03446e-06
1.25	1.2235e-05	1.01388e-06
1.27	1.2095e-05	1.01453e-06
1.29	1.1033e-05	9.66063e-07
1.31	1.08634e-05	9.65209e-07
1.33	1.08994e-05	9.6447e-07
1.35	1.07042e-05	9.53805e-07
1.37	9.78973e-06	9.22753e-07
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
