# {InputWorkspace: MoTe2_S1_P52_warm_up_201_9_target_306.6478actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_warm_up_201_9_target_306.6478actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
0.03	8.04751e-06	8.44372e-07
0.05	7.97256e-06	8.37556e-07
0.0699999	7.93578e-06	8.39435e-07
0.0899999	8.03552e-06	8.48967e-07
0.11	8.20619e-06	8.49123e-07
0.13	7.87486e-06	8.28131e-07
0.15	7.86696e-06	8.34148e-07
0.17	7.67415e-06	8.15708e-07
0.19	8.60911e-06	8.60128e-07
0.21	7.95258e-06	8.38423e-07
0.23	8.35743e-06	8.51328e-07
0.25	8.50859e-06	8.49035e-07
0.27	7.49938e-06	8.09459e-07
0.29	7.97185e-06	8.40397e-07
0.31	7.86864e-06	8.23545e-07
0.33	8.28751e-06	8.46789e-07
0.35	7.72623e-06	8.29854e-07
0.37	8.42637e-06	8.54716e-07
0.39	8.11004e-06	8.40831e-07
0.41	8.55327e-06	8.66811e-07
0.43	8.22662e-06	8.50756e-07
0.45	8.22237e-06	8.50032e-07
0.47	9.10442e-06	8.92798e-07
0.49	8.30848e-06	8.51842e-07
0.51	9.07348e-06	8.9935e-07
0.53	9.02375e-06	9.00997e-07
0.55	1.0039e-05	9.42886e-07
0.57	9.2365e-06	9.04956e-07
0.59	9.87713e-06	9.41584e-07
0.61	1.07426e-05	9.84063e-07
0.63	1.08358e-05	9.8126e-07
0.65	1.02459e-05	9.53219e-07
0.67	1.14007e-05	1.00498e-06
0.69	1.15231e-05	1.01266e-06
0.71	1.04321e-05	9.52306e-07
0.73	1.03493e-05	9.48289e-07
0.75	1.14411e-05	9.9303e-07
0.77	1.2055e-05	1.01622e-06
0.79	1.16322e-05	9.98224e-07
0.81	1.13609e-05	9.7979e-07
0.83	1.21609e-05	1.01059e-06
0.85	1.19349e-05	1.00692e-06
0.87	1.22765e-05	1.01851e-06
0.89	1.18261e-05	1.00019e-06
0.91	1.21743e-05	1.00951e-06
0.93	1.26005e-05	1.0394e-06
0.95	1.3168e-05	1.06884e-06
0.97	1.35321e-05	1.08554e-06
0.99	1.37884e-05	1.09136e-06
1.01	1.30568e-05	1.06091e-06
1.03	1.27912e-05	1.05678e-06
1.05	1.31549e-05	1.06936e-06
1.07	1.41117e-05	1.10573e-06
1.09	1.46478e-05	1.13243e-06
1.11	1.44499e-05	1.12422e-06
1.13	1.49536e-05	1.13861e-06
1.15	1.54629e-05	1.15411e-06
1.17	1.58258e-05	1.15802e-06
1.19	1.58791e-05	1.16709e-06
1.21	1.6222e-05	1.17076e-06
1.23	1.66802e-05	1.18108e-06
1.25	1.61475e-05	1.16875e-06
1.27	1.68478e-05	1.18583e-06
1.29	1.7093e-05	1.19026e-06
1.31	1.77493e-05	1.2188e-06
1.33	1.75944e-05	1.21094e-06
1.35	1.83842e-05	1.22504e-06
1.37	1.87222e-05	1.26022e-06
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
