# {InputWorkspace: MoTe2_S1_P52_cool_down_201_250K_target_264.5921actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_cool_down_201_250K_target_264.5921actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
0.03	7.89484e-06	8.35567e-07
0.05	8.31394e-06	8.56643e-07
0.0699999	7.92241e-06	8.35291e-07
0.0899999	8.0227e-06	8.46301e-07
0.11	6.94377e-06	7.77252e-07
0.13	8.556e-06	8.66745e-07
0.15	8.28367e-06	8.5621e-07
0.17	7.6891e-06	8.12734e-07
0.19	8.55067e-06	8.59226e-07
0.21	8.10808e-06	8.4155e-07
0.23	8.33417e-06	8.52996e-07
0.25	7.25633e-06	7.8739e-07
0.27	7.74011e-06	8.23878e-07
0.29	7.54281e-06	8.06623e-07
0.31	7.57832e-06	8.04595e-07
0.33	8.41105e-06	8.50042e-07
0.35	8.04287e-06	8.36386e-07
0.37	7.89422e-06	8.29507e-07
0.39	8.2331e-06	8.48369e-07
0.41	8.19465e-06	8.47181e-07
0.43	9.0178e-06	9.01011e-07
0.45	8.32293e-06	8.56597e-07
0.47	8.74803e-06	8.76655e-07
0.49	8.82364e-06	8.85282e-07
0.51	9.25052e-06	9.2045e-07
0.53	9.58042e-06	9.32148e-07
0.55	9.36261e-06	9.10261e-07
0.57	9.38919e-06	9.09407e-07
0.59	9.6824e-06	9.28328e-07
0.61	9.7877e-06	9.35898e-07
0.63	9.41438e-06	9.17865e-07
0.65	1.09199e-05	9.85329e-07
0.67	1.01311e-05	9.47391e-07
0.69	1.07732e-05	9.74782e-07
0.71	1.06602e-05	9.57577e-07
0.73	1.09998e-05	9.74873e-07
0.75	1.15951e-05	9.94133e-07
0.77	1.07694e-05	9.57927e-07
0.79	1.08673e-05	9.60143e-07
0.81	1.14355e-05	9.83214e-07
0.83	1.25084e-05	1.02562e-06
0.85	1.23356e-05	1.01815e-06
0.87	1.3381e-05	1.07146e-06
0.89	1.29166e-05	1.04932e-06
0.91	1.21297e-05	1.01866e-06
0.93	1.28875e-05	1.04337e-06
0.95	1.30527e-05	1.05972e-06
0.97	1.2731e-05	1.05159e-06
0.99	1.36568e-05	1.08661e-06
1.01	1.37096e-05	1.08318e-06
1.03	1.4355e-05	1.12365e-06
1.05	1.37866e-05	1.10022e-06
1.07	1.41334e-05	1.10707e-06
1.09	1.40359e-05	1.10047e-06
1.11	1.54556e-05	1.15844e-06
1.13	1.57591e-05	1.16926e-06
1.15	1.57928e-05	1.16251e-06
1.17	1.6186e-05	1.16331e-06
1.19	1.63302e-05	1.17416e-06
1.21	1.7092e-05	1.1967e-06
1.23	1.77607e-05	1.21564e-06
1.25	1.81805e-05	1.23217e-06
1.27	1.78589e-05	1.22068e-06
1.29	1.81714e-05	1.22555e-06
1.31	1.9025e-05	1.27357e-06
1.33	1.83526e-05	1.23983e-06
1.35	1.83031e-05	1.22393e-06
1.37	1.92971e-05	1.28131e-06
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
