Cycle: (Cycle #)
Experiment #: 418
Proposal ID: 32124
Instrument: CG4C
Experiment Title: Investigation of Spin Waves and Magnetic Interactions in NiTiO3
Session Start Time: 04/29/2024  02:22:51 PM

Parameters Logged:
Device Name	Timestamp	Value
vti	05/01/2024  02:38:45 PM	1.4972
sample	05/01/2024  02:38:45 PM	1.4899
vti	05/01/2024  02:39:45 PM	1.4972
sample	05/01/2024  02:39:45 PM	1.4921
vti	05/01/2024  02:40:45 PM	1.4972
sample	05/01/2024  02:40:45 PM	1.4837
vti	05/01/2024  02:41:45 PM	1.4971
sample	05/01/2024  02:41:45 PM	1.4867
vti	05/01/2024  02:42:45 PM	1.4972
sample	05/01/2024  02:42:45 PM	1.4870
vti	05/01/2024  02:43:45 PM	1.4972
sample	05/01/2024  02:43:45 PM	1.4902
vti	05/01/2024  02:44:45 PM	1.4972
sample	05/01/2024  02:44:45 PM	1.4793
vti	05/01/2024  02:45:45 PM	1.4973
sample	05/01/2024  02:45:45 PM	1.4863
vti	05/01/2024  02:46:45 PM	1.4973
sample	05/01/2024  02:46:45 PM	1.4935
vti	05/01/2024  02:47:45 PM	1.4973
sample	05/01/2024  02:47:45 PM	1.4877
vti	05/01/2024  02:48:45 PM	1.4973
sample	05/01/2024  02:48:45 PM	1.4806
vti	05/01/2024  02:49:45 PM	1.4973
sample	05/01/2024  02:49:45 PM	1.4845
vti	05/01/2024  02:50:45 PM	1.4973
sample	05/01/2024  02:50:45 PM	1.4882
vti	05/01/2024  02:51:45 PM	1.4973
sample	05/01/2024  02:51:45 PM	1.4909
vti	05/01/2024  02:52:45 PM	1.4973
sample	05/01/2024  02:52:45 PM	1.4873
vti	05/01/2024  02:53:45 PM	1.4973
sample	05/01/2024  02:53:45 PM	1.4934
vti	05/01/2024  02:54:45 PM	1.4973
sample	05/01/2024  02:54:45 PM	1.4983
vti	05/01/2024  02:55:45 PM	1.4972
sample	05/01/2024  02:55:45 PM	1.4802
vti	05/01/2024  02:56:45 PM	1.4973
sample	05/01/2024  02:56:45 PM	1.4946
vti	05/01/2024  02:57:45 PM	1.4972
sample	05/01/2024  02:57:45 PM	1.4870
vti	05/01/2024  02:58:45 PM	1.4972
sample	05/01/2024  02:58:45 PM	1.4835
vti	05/01/2024  02:59:45 PM	1.4972
sample	05/01/2024  02:59:45 PM	1.4776
vti	05/01/2024  03:00:45 PM	1.4971
sample	05/01/2024  03:00:45 PM	1.4830
vti	05/01/2024  03:01:45 PM	1.4971
sample	05/01/2024  03:01:45 PM	1.4848
vti	05/01/2024  03:02:45 PM	1.4970
sample	05/01/2024  03:02:45 PM	1.4854
vti	05/01/2024  03:03:45 PM	1.4970
sample	05/01/2024  03:03:45 PM	1.4908
vti	05/01/2024  03:04:45 PM	1.4971
sample	05/01/2024  03:04:45 PM	1.4864
vti	05/01/2024  03:05:45 PM	1.4971
sample	05/01/2024  03:05:45 PM	1.4894
vti	05/01/2024  03:06:45 PM	1.4971
sample	05/01/2024  03:06:45 PM	1.4827
vti	05/01/2024  03:07:45 PM	1.4969
sample	05/01/2024  03:07:45 PM	1.4884
vti	05/01/2024  03:08:45 PM	1.4969
sample	05/01/2024  03:08:45 PM	1.4912
vti	05/01/2024  03:09:45 PM	1.4970
sample	05/01/2024  03:09:45 PM	1.4842
vti	05/01/2024  03:10:45 PM	1.4972
sample	05/01/2024  03:10:45 PM	1.4911
vti	05/01/2024  03:11:45 PM	1.4970
sample	05/01/2024  03:11:45 PM	1.4886
vti	05/01/2024  03:12:45 PM	1.4971
sample	05/01/2024  03:12:45 PM	1.5019
vti	05/01/2024  03:13:45 PM	1.4969
sample	05/01/2024  03:13:45 PM	1.4937
vti	05/01/2024  03:14:45 PM	1.4969
sample	05/01/2024  03:14:45 PM	1.4850
vti	05/01/2024  03:15:45 PM	1.4968
sample	05/01/2024  03:15:45 PM	1.4925
vti	05/01/2024  03:16:45 PM	1.4969
sample	05/01/2024  03:16:45 PM	1.4955
vti	05/01/2024  03:17:45 PM	1.4969
sample	05/01/2024  03:17:45 PM	1.4884
vti	05/01/2024  03:18:45 PM	1.4969
sample	05/01/2024  03:18:45 PM	1.4896
vti	05/01/2024  03:19:45 PM	1.4968
sample	05/01/2024  03:19:45 PM	1.4934
vti	05/01/2024  03:20:45 PM	1.4968
sample	05/01/2024  03:20:45 PM	1.4865
vti	05/01/2024  03:21:45 PM	1.4967
sample	05/01/2024  03:21:45 PM	1.4883
vti	05/01/2024  03:22:45 PM	1.4967
sample	05/01/2024  03:22:45 PM	1.4869
vti	05/01/2024  03:23:45 PM	1.4967
sample	05/01/2024  03:23:45 PM	1.4903
vti	05/01/2024  03:24:45 PM	1.4970
sample	05/01/2024  03:24:45 PM	1.4858
vti	05/01/2024  03:25:45 PM	1.4973
sample	05/01/2024  03:25:45 PM	1.4919
vti	05/01/2024  03:26:45 PM	1.4972
sample	05/01/2024  03:26:45 PM	1.4939
vti	05/01/2024  03:27:45 PM	1.4973
sample	05/01/2024  03:27:45 PM	1.4866
vti	05/01/2024  03:28:45 PM	1.6061
sample	05/01/2024  03:28:45 PM	1.5968
vti	05/01/2024  03:29:45 PM	1.7007
sample	05/01/2024  03:29:45 PM	1.6972
vti	05/01/2024  03:30:45 PM	1.7766
sample	05/01/2024  03:30:45 PM	1.7775
vti	05/01/2024  03:31:45 PM	1.8420
sample	05/01/2024  03:31:45 PM	1.8403
vti	05/01/2024  03:32:45 PM	1.8911
sample	05/01/2024  03:32:45 PM	1.8929
vti	05/01/2024  03:33:45 PM	1.9281
sample	05/01/2024  03:33:45 PM	1.9313
vti	05/01/2024  03:34:45 PM	1.9534
sample	05/01/2024  03:34:45 PM	1.9460
vti	05/01/2024  03:35:45 PM	1.9694
sample	05/01/2024  03:35:45 PM	1.9645
vti	05/01/2024  03:36:45 PM	1.9857
sample	05/01/2024  03:36:45 PM	1.9743
vti	05/01/2024  03:37:45 PM	2.0113
sample	05/01/2024  03:37:45 PM	1.9647
vti	05/01/2024  03:38:45 PM	2.0327
sample	05/01/2024  03:38:45 PM	1.9423
vti	05/01/2024  03:39:45 PM	2.0465
sample	05/01/2024  03:39:45 PM	1.9150
vti	05/01/2024  03:40:45 PM	3.6774
sample	05/01/2024  03:40:45 PM	3.6098
vti	05/01/2024  03:41:45 PM	5.7288
sample	05/01/2024  03:41:45 PM	5.6713
vti	05/01/2024  03:42:45 PM	7.2630
sample	05/01/2024  03:42:45 PM	7.2048
vti	05/01/2024  03:43:45 PM	8.5498
sample	05/01/2024  03:43:45 PM	8.4811
vti	05/01/2024  03:44:45 PM	9.6882
sample	05/01/2024  03:44:45 PM	9.6109
vti	05/01/2024  03:45:45 PM	10.7256
sample	05/01/2024  03:45:45 PM	10.6461
vti	05/01/2024  03:46:45 PM	16.2396
sample	05/01/2024  03:46:45 PM	15.5684
vti	05/01/2024  03:47:45 PM	20.5475
sample	05/01/2024  03:47:45 PM	19.9910
vti	05/01/2024  03:48:45 PM	22.5366
sample	05/01/2024  03:48:45 PM	22.1079
vti	05/01/2024  03:49:45 PM	23.7397
sample	05/01/2024  03:49:45 PM	23.3913
vti	05/01/2024  03:50:45 PM	23.0695
sample	05/01/2024  03:50:45 PM	23.3609
vti	05/01/2024  03:51:45 PM	20.0007
sample	05/01/2024  03:51:45 PM	20.8958
vti	05/01/2024  03:52:45 PM	11.7592
sample	05/01/2024  03:52:45 PM	13.0493
vti	05/01/2024  03:53:45 PM	2.4665
sample	05/01/2024  03:53:45 PM	2.3968
vti	05/01/2024  03:54:45 PM	2.9821
sample	05/01/2024  03:54:45 PM	2.9528
vti	05/01/2024  03:55:45 PM	3.1793
sample	05/01/2024  03:55:45 PM	3.1979
vti	05/01/2024  03:56:45 PM	2.3169
sample	05/01/2024  03:56:45 PM	2.3317
vti	05/01/2024  03:57:45 PM	3.4228
sample	05/01/2024  03:57:45 PM	3.4074
vti	05/01/2024  03:58:45 PM	3.8668
sample	05/01/2024  03:58:45 PM	3.8921
vti	05/01/2024  03:59:45 PM	2.5291
sample	05/01/2024  03:59:45 PM	2.5643
vti	05/01/2024  04:00:45 PM	2.7285
sample	05/01/2024  04:00:45 PM	2.7335
vti	05/01/2024  04:01:45 PM	3.1231
sample	05/01/2024  04:01:45 PM	3.1315
vti	05/01/2024  04:02:45 PM	2.6856
sample	05/01/2024  04:02:45 PM	2.7438
vti	05/01/2024  04:03:45 PM	1.8075
sample	05/01/2024  04:03:45 PM	1.8223
vti	05/01/2024  04:04:45 PM	1.9169
sample	05/01/2024  04:04:45 PM	1.9217
vti	05/01/2024  04:05:45 PM	1.9773
sample	05/01/2024  04:05:45 PM	1.9818
vti	05/01/2024  04:06:45 PM	1.9866
sample	05/01/2024  04:06:45 PM	2.0029
vti	05/01/2024  04:07:45 PM	1.9986
sample	05/01/2024  04:07:45 PM	2.0039
vti	05/01/2024  04:08:45 PM	2.4893
sample	05/01/2024  04:08:45 PM	2.5010
vti	05/01/2024  04:09:45 PM	2.4990
sample	05/01/2024  04:09:45 PM	2.5000
vti	05/01/2024  04:10:45 PM	2.5072
sample	05/01/2024  04:10:45 PM	2.5152
vti	05/01/2024  04:11:45 PM	2.6610
sample	05/01/2024  04:11:45 PM	2.6716
vti	05/01/2024  04:12:45 PM	2.4976
sample	05/01/2024  04:12:45 PM	2.5277
vti	05/01/2024  04:13:45 PM	2.4051
sample	05/01/2024  04:13:45 PM	2.4233
vti	05/01/2024  04:14:45 PM	2.4446
sample	05/01/2024  04:14:45 PM	2.4453
vti	05/01/2024  04:15:45 PM	2.4812
sample	05/01/2024  04:15:45 PM	2.4834
vti	05/01/2024  04:16:45 PM	2.4952
sample	05/01/2024  04:16:45 PM	2.4968
vti	05/01/2024  04:17:45 PM	2.9814
sample	05/01/2024  04:17:45 PM	2.9845
vti	05/01/2024  04:18:45 PM	2.9941
sample	05/01/2024  04:18:45 PM	2.9901
vti	05/01/2024  04:19:45 PM	2.9984
sample	05/01/2024  04:19:45 PM	2.9971
vti	05/01/2024  04:20:45 PM	3.0723
sample	05/01/2024  04:20:45 PM	3.0803
vti	05/01/2024  04:21:45 PM	2.9905
sample	05/01/2024  04:21:45 PM	2.9907
vti	05/01/2024  04:22:45 PM	2.9618
sample	05/01/2024  04:22:45 PM	2.9683
vti	05/01/2024  04:23:45 PM	2.9892
sample	05/01/2024  04:23:45 PM	2.9864
vti	05/01/2024  04:24:45 PM	2.9935
sample	05/01/2024  04:24:45 PM	2.9955
vti	05/01/2024  04:25:45 PM	2.9976
sample	05/01/2024  04:25:45 PM	3.0023
vti	05/01/2024  04:26:45 PM	3.4436
sample	05/01/2024  04:26:45 PM	3.4218
vti	05/01/2024  04:27:45 PM	3.4904
sample	05/01/2024  04:27:45 PM	3.4867
vti	05/01/2024  04:28:45 PM	3.5010
sample	05/01/2024  04:28:45 PM	3.4904
vti	05/01/2024  04:29:45 PM	3.4896
sample	05/01/2024  04:29:45 PM	3.4916
vti	05/01/2024  04:30:45 PM	3.5045
sample	05/01/2024  04:30:45 PM	3.4975
vti	05/01/2024  04:31:45 PM	3.4992
sample	05/01/2024  04:31:45 PM	3.5001
vti	05/01/2024  04:32:45 PM	3.5006
sample	05/01/2024  04:32:45 PM	3.5002
vti	05/01/2024  04:33:45 PM	3.4990
sample	05/01/2024  04:33:45 PM	3.4952
vti	05/01/2024  04:34:45 PM	3.5039
sample	05/01/2024  04:34:45 PM	3.4961
vti	05/01/2024  04:35:45 PM	3.4900
sample	05/01/2024  04:35:45 PM	3.4887
vti	05/01/2024  04:36:45 PM	3.9891
sample	05/01/2024  04:36:45 PM	3.9798
vti	05/01/2024  04:37:45 PM	3.9967
sample	05/01/2024  04:37:45 PM	3.9893
vti	05/01/2024  04:38:45 PM	3.9988
sample	05/01/2024  04:38:45 PM	3.9906
vti	05/01/2024  04:39:45 PM	3.9928
sample	05/01/2024  04:39:45 PM	3.9834
vti	05/01/2024  04:40:45 PM	3.9988
sample	05/01/2024  04:40:45 PM	3.9894
vti	05/01/2024  04:41:45 PM	4.0000
sample	05/01/2024  04:41:45 PM	3.9908
vti	05/01/2024  04:42:45 PM	3.9992
sample	05/01/2024  04:42:45 PM	3.9913
vti	05/01/2024  04:43:45 PM	4.0020
sample	05/01/2024  04:43:45 PM	3.9923
vti	05/01/2024  04:44:45 PM	4.0001
sample	05/01/2024  04:44:45 PM	3.9918
vti	05/01/2024  04:45:45 PM	4.4674
sample	05/01/2024  04:45:45 PM	4.4485
vti	05/01/2024  04:46:45 PM	4.4970
sample	05/01/2024  04:46:45 PM	4.4857
vti	05/01/2024  04:47:45 PM	4.4995
sample	05/01/2024  04:47:45 PM	4.4889
vti	05/01/2024  04:48:45 PM	4.5219
sample	05/01/2024  04:48:45 PM	4.5113
vti	05/01/2024  04:49:45 PM	4.5037
sample	05/01/2024  04:49:45 PM	4.4950
vti	05/01/2024  04:50:45 PM	4.4914
sample	05/01/2024  04:50:45 PM	4.4813
vti	05/01/2024  04:51:45 PM	4.4973
sample	05/01/2024  04:51:45 PM	4.4877
vti	05/01/2024  04:52:45 PM	4.4985
sample	05/01/2024  04:52:45 PM	4.4893
vti	05/01/2024  04:53:45 PM	4.5004
sample	05/01/2024  04:53:45 PM	4.4891
vti	05/01/2024  04:54:45 PM	4.5010
sample	05/01/2024  04:54:45 PM	4.4898
vti	05/01/2024  04:55:45 PM	4.9944
sample	05/01/2024  04:55:45 PM	4.9810
vti	05/01/2024  04:56:45 PM	4.9992
sample	05/01/2024  04:56:45 PM	4.9860
vti	05/01/2024  04:57:45 PM	5.0053
sample	05/01/2024  04:57:45 PM	4.9920
vti	05/01/2024  04:58:45 PM	4.9989
sample	05/01/2024  04:58:45 PM	4.9863
vti	05/01/2024  04:59:45 PM	5.0005
sample	05/01/2024  04:59:45 PM	4.9873
vti	05/01/2024  05:00:45 PM	4.9994
sample	05/01/2024  05:00:45 PM	4.9868
vti	05/01/2024  05:01:45 PM	4.9996
sample	05/01/2024  05:01:45 PM	4.9870
vti	05/01/2024  05:02:45 PM	5.0001
sample	05/01/2024  05:02:45 PM	4.9873
vti	05/01/2024  05:03:45 PM	5.0004
sample	05/01/2024  05:03:45 PM	4.9877
vti	05/01/2024  05:04:45 PM	5.4748
sample	05/01/2024  05:04:45 PM	5.4551
vti	05/01/2024  05:05:45 PM	5.4988
sample	05/01/2024  05:05:45 PM	5.4860
vti	05/01/2024  05:06:45 PM	5.5004
sample	05/01/2024  05:06:45 PM	5.4867
vti	05/01/2024  05:07:45 PM	5.4999
sample	05/01/2024  05:07:45 PM	5.4864
vti	05/01/2024  05:08:45 PM	5.4982
sample	05/01/2024  05:08:45 PM	5.4845
vti	05/01/2024  05:09:45 PM	5.5000
sample	05/01/2024  05:09:45 PM	5.4860
vti	05/01/2024  05:10:45 PM	5.4994
sample	05/01/2024  05:10:45 PM	5.4855
vti	05/01/2024  05:11:45 PM	5.5006
sample	05/01/2024  05:11:45 PM	5.4867
vti	05/01/2024  05:12:45 PM	5.5001
sample	05/01/2024  05:12:45 PM	5.4862
vti	05/01/2024  05:13:45 PM	5.5000
sample	05/01/2024  05:13:45 PM	5.4869
vti	05/01/2024  05:14:45 PM	5.9979
sample	05/01/2024  05:14:45 PM	5.9886
vti	05/01/2024  05:15:45 PM	6.0007
sample	05/01/2024  05:15:45 PM	5.9916
vti	05/01/2024  05:16:45 PM	6.0022
sample	05/01/2024  05:16:45 PM	5.9928
vti	05/01/2024  05:17:45 PM	6.0006
sample	05/01/2024  05:17:45 PM	5.9906
vti	05/01/2024  05:18:45 PM	5.9997
sample	05/01/2024  05:18:45 PM	5.9907
vti	05/01/2024  05:19:45 PM	6.0008
sample	05/01/2024  05:19:45 PM	5.9909
vti	05/01/2024  05:20:45 PM	6.0000
sample	05/01/2024  05:20:45 PM	5.9906
vti	05/01/2024  05:21:45 PM	6.0010
sample	05/01/2024  05:21:45 PM	5.9913
vti	05/01/2024  05:22:45 PM	6.0004
sample	05/01/2024  05:22:45 PM	5.9913
vti	05/01/2024  05:23:45 PM	6.4828
sample	05/01/2024  05:23:45 PM	6.4691
vti	05/01/2024  05:24:45 PM	6.5020
sample	05/01/2024  05:24:45 PM	6.4936
vti	05/01/2024  05:25:45 PM	6.5008
sample	05/01/2024  05:25:45 PM	6.4929
vti	05/01/2024  05:26:45 PM	6.4997
sample	05/01/2024  05:26:45 PM	6.4907
vti	05/01/2024  05:27:45 PM	6.4997
sample	05/01/2024  05:27:45 PM	6.4912
vti	05/01/2024  05:28:45 PM	6.4991
sample	05/01/2024  05:28:45 PM	6.4909
vti	05/01/2024  05:29:45 PM	6.5003
sample	05/01/2024  05:29:45 PM	6.4918
vti	05/01/2024  05:30:45 PM	6.5004
sample	05/01/2024  05:30:45 PM	6.4920
vti	05/01/2024  05:31:45 PM	6.4999
sample	05/01/2024  05:31:45 PM	6.4918
vti	05/01/2024  05:32:45 PM	6.5005
sample	05/01/2024  05:32:45 PM	6.4920
vti	05/01/2024  05:33:45 PM	7.0008
sample	05/01/2024  05:33:45 PM	6.9800
vti	05/01/2024  05:34:45 PM	7.0026
sample	05/01/2024  05:34:45 PM	6.9824
vti	05/01/2024  05:35:45 PM	7.0025
sample	05/01/2024  05:35:45 PM	6.9816
vti	05/01/2024  05:36:45 PM	6.9953
sample	05/01/2024  05:36:45 PM	6.9744
vti	05/01/2024  05:37:45 PM	7.0015
sample	05/01/2024  05:37:45 PM	6.9806
vti	05/01/2024  05:38:45 PM	7.0007
sample	05/01/2024  05:38:45 PM	6.9800
vti	05/01/2024  05:39:45 PM	7.0009
sample	05/01/2024  05:39:45 PM	6.9801
vti	05/01/2024  05:40:45 PM	6.9999
sample	05/01/2024  05:40:45 PM	6.9797
vti	05/01/2024  05:41:45 PM	6.9997
sample	05/01/2024  05:41:45 PM	6.9791
vti	05/01/2024  05:42:45 PM	7.4844
sample	05/01/2024  05:42:45 PM	7.4556
vti	05/01/2024  05:43:45 PM	7.5044
sample	05/01/2024  05:43:45 PM	7.4841
vti	05/01/2024  05:44:45 PM	7.5014
sample	05/01/2024  05:44:45 PM	7.4818
vti	05/01/2024  05:45:45 PM	7.5169
sample	05/01/2024  05:45:45 PM	7.4972
vti	05/01/2024  05:46:45 PM	7.5053
sample	05/01/2024  05:46:45 PM	7.4853
vti	05/01/2024  05:47:45 PM	7.5095
sample	05/01/2024  05:47:45 PM	7.4904
vti	05/01/2024  05:48:45 PM	7.4814
sample	05/01/2024  05:48:45 PM	7.4607
vti	05/01/2024  05:49:45 PM	7.4944
sample	05/01/2024  05:49:45 PM	7.4733
vti	05/01/2024  05:50:45 PM	7.4963
sample	05/01/2024  05:50:45 PM	7.4764
vti	05/01/2024  05:51:45 PM	7.4982
sample	05/01/2024  05:51:45 PM	7.4788
vti	05/01/2024  05:52:45 PM	8.0033
sample	05/01/2024  05:52:45 PM	7.9787
vti	05/01/2024  05:53:45 PM	8.0044
sample	05/01/2024  05:53:45 PM	7.9808
vti	05/01/2024  05:54:45 PM	8.0021
sample	05/01/2024  05:54:45 PM	7.9794
vti	05/01/2024  05:55:45 PM	8.0198
sample	05/01/2024  05:55:45 PM	7.9961
vti	05/01/2024  05:56:45 PM	8.0080
sample	05/01/2024  05:56:45 PM	7.9843
vti	05/01/2024  05:57:45 PM	8.0007
sample	05/01/2024  05:57:45 PM	7.9800
vti	05/01/2024  05:58:45 PM	7.9897
sample	05/01/2024  05:58:45 PM	7.9672
vti	05/01/2024  05:59:45 PM	7.9938
sample	05/01/2024  05:59:45 PM	7.9705
vti	05/01/2024  06:00:45 PM	7.9998
sample	05/01/2024  06:00:45 PM	7.9756
vti	05/01/2024  06:01:45 PM	8.4840
sample	05/01/2024  06:01:45 PM	8.4471
vti	05/01/2024  06:02:45 PM	8.5069
sample	05/01/2024  06:02:45 PM	8.4812
vti	05/01/2024  06:03:45 PM	8.5033
sample	05/01/2024  06:03:45 PM	8.4783
vti	05/01/2024  06:04:45 PM	8.4928
sample	05/01/2024  06:04:45 PM	8.4673
vti	05/01/2024  06:05:45 PM	8.4976
sample	05/01/2024  06:05:45 PM	8.4723
vti	05/01/2024  06:06:45 PM	8.5006
sample	05/01/2024  06:06:45 PM	8.4747
vti	05/01/2024  06:07:45 PM	8.5001
sample	05/01/2024  06:07:45 PM	8.4745
vti	05/01/2024  06:08:45 PM	8.5002
sample	05/01/2024  06:08:45 PM	8.4748
vti	05/01/2024  06:09:45 PM	8.5004
sample	05/01/2024  06:09:45 PM	8.4753
vti	05/01/2024  06:10:45 PM	8.5002
sample	05/01/2024  06:10:45 PM	8.4753
vti	05/01/2024  06:11:45 PM	9.0077
sample	05/01/2024  06:11:45 PM	8.9797
vti	05/01/2024  06:12:45 PM	9.0052
sample	05/01/2024  06:12:45 PM	8.9792
vti	05/01/2024  06:13:45 PM	9.0041
sample	05/01/2024  06:13:45 PM	8.9783
vti	05/01/2024  06:14:45 PM	9.0140
sample	05/01/2024  06:14:45 PM	8.9887
vti	05/01/2024  06:15:45 PM	8.9919
sample	05/01/2024  06:15:45 PM	8.9674
vti	05/01/2024  06:16:45 PM	8.9968
sample	05/01/2024  06:16:45 PM	8.9705
vti	05/01/2024  06:17:45 PM	8.9986
sample	05/01/2024  06:17:45 PM	8.9733
vti	05/01/2024  06:18:45 PM	8.9999
sample	05/01/2024  06:18:45 PM	8.9742
vti	05/01/2024  06:19:45 PM	8.9999
sample	05/01/2024  06:19:45 PM	8.9744
vti	05/01/2024  06:20:45 PM	9.0005
sample	05/01/2024  06:20:45 PM	8.9749
vti	05/01/2024  06:21:45 PM	9.0004
sample	05/01/2024  06:21:45 PM	8.9747
vti	05/01/2024  06:22:45 PM	9.4827
sample	05/01/2024  06:22:45 PM	9.4416
vti	05/01/2024  06:23:45 PM	9.5097
sample	05/01/2024  06:23:45 PM	9.4832
vti	05/01/2024  06:24:45 PM	9.5049
sample	05/01/2024  06:24:45 PM	9.4783
vti	05/01/2024  06:25:45 PM	9.5011
sample	05/01/2024  06:25:45 PM	9.4755
vti	05/01/2024  06:26:45 PM	9.5004
sample	05/01/2024  06:26:45 PM	9.4746
vti	05/01/2024  06:27:45 PM	9.5001
sample	05/01/2024  06:27:45 PM	9.4742
vti	05/01/2024  06:28:45 PM	9.4986
sample	05/01/2024  06:28:45 PM	9.4722
vti	05/01/2024  06:29:45 PM	9.4994
sample	05/01/2024  06:29:45 PM	9.4727
vti	05/01/2024  06:30:45 PM	9.4981
sample	05/01/2024  06:30:45 PM	9.4715
vti	05/01/2024  06:31:45 PM	9.5002
sample	05/01/2024  06:31:45 PM	9.4739
vti	05/01/2024  06:32:45 PM	10.0038
sample	05/01/2024  06:32:45 PM	9.9693
vti	05/01/2024  06:33:45 PM	10.0453
sample	05/01/2024  06:33:45 PM	10.0113
vti	05/01/2024  06:34:45 PM	10.0462
sample	05/01/2024  06:34:45 PM	10.0188
vti	05/01/2024  06:35:45 PM	10.0148
sample	05/01/2024  06:35:45 PM	9.9881
vti	05/01/2024  06:36:45 PM	10.0043
sample	05/01/2024  06:36:45 PM	9.9779
vti	05/01/2024  06:37:45 PM	10.0014
sample	05/01/2024  06:37:45 PM	9.9754
vti	05/01/2024  06:38:45 PM	10.0185
sample	05/01/2024  06:38:45 PM	9.9924
vti	05/01/2024  06:39:45 PM	10.0062
sample	05/01/2024  06:39:45 PM	9.9806
vti	05/01/2024  06:40:45 PM	10.0024
sample	05/01/2024  06:40:45 PM	9.9766
vti	05/01/2024  06:41:45 PM	10.0007
sample	05/01/2024  06:41:45 PM	9.9755
vti	05/01/2024  06:42:45 PM	10.0008
sample	05/01/2024  06:42:45 PM	9.9750
vti	05/01/2024  06:43:45 PM	10.0003
sample	05/01/2024  06:43:45 PM	9.9746
vti	05/01/2024  06:44:45 PM	10.0005
sample	05/01/2024  06:44:45 PM	9.9745
vti	05/01/2024  06:45:45 PM	10.0006
sample	05/01/2024  06:45:45 PM	9.9748
vti	05/01/2024  06:46:45 PM	10.0058
sample	05/01/2024  06:46:45 PM	9.9806
vti	05/01/2024  06:47:45 PM	10.0023
sample	05/01/2024  06:47:45 PM	9.9770
vti	05/01/2024  06:48:45 PM	10.0008
sample	05/01/2024  06:48:45 PM	9.9754
vti	05/01/2024  06:49:45 PM	9.9411
sample	05/01/2024  06:49:45 PM	9.9200
vti	05/01/2024  06:50:45 PM	9.9484
sample	05/01/2024  06:50:45 PM	9.9186
vti	05/01/2024  06:51:45 PM	9.9844
sample	05/01/2024  06:51:45 PM	9.9561
vti	05/01/2024  06:52:45 PM	9.9960
sample	05/01/2024  06:52:45 PM	9.9691
vti	05/01/2024  06:53:45 PM	9.9994
sample	05/01/2024  06:53:45 PM	9.9729
vti	05/01/2024  06:54:45 PM	9.9995
sample	05/01/2024  06:54:45 PM	9.9731
vti	05/01/2024  06:55:45 PM	10.0300
sample	05/01/2024  06:55:45 PM	9.9982
vti	05/01/2024  06:56:45 PM	10.0380
sample	05/01/2024  06:56:45 PM	10.0114
vti	05/01/2024  06:57:45 PM	10.0114
sample	05/01/2024  06:57:45 PM	9.9858
vti	05/01/2024  06:58:45 PM	10.0041
sample	05/01/2024  06:58:45 PM	9.9785
vti	05/01/2024  06:59:45 PM	10.0014
sample	05/01/2024  06:59:45 PM	9.9756
vti	05/01/2024  07:00:45 PM	10.0007
sample	05/01/2024  07:00:45 PM	9.9747
vti	05/01/2024  07:01:45 PM	10.0007
sample	05/01/2024  07:01:45 PM	9.9745
vti	05/01/2024  07:02:45 PM	10.0006
sample	05/01/2024  07:02:45 PM	9.9749
vti	05/01/2024  07:03:45 PM	10.0005
sample	05/01/2024  07:03:45 PM	9.9745
vti	05/01/2024  07:04:45 PM	10.0015
sample	05/01/2024  07:04:45 PM	9.9750
vti	05/01/2024  07:05:45 PM	10.0004
sample	05/01/2024  07:05:45 PM	9.9748
vti	05/01/2024  07:06:45 PM	10.2515
sample	05/01/2024  07:06:45 PM	10.2177
vti	05/01/2024  07:07:45 PM	10.2576
sample	05/01/2024  07:07:45 PM	10.2291
vti	05/01/2024  07:08:45 PM	10.2579
sample	05/01/2024  07:08:45 PM	10.2301
vti	05/01/2024  07:09:45 PM	10.3017
sample	05/01/2024  07:09:45 PM	10.2761
vti	05/01/2024  07:10:45 PM	10.2718
sample	05/01/2024  07:10:45 PM	10.2480
vti	05/01/2024  07:11:45 PM	10.2236
sample	05/01/2024  07:11:45 PM	10.1960
vti	05/01/2024  07:12:45 PM	10.2410
sample	05/01/2024  07:12:45 PM	10.2122
vti	05/01/2024  07:13:45 PM	10.2452
sample	05/01/2024  07:13:45 PM	10.2172
vti	05/01/2024  07:14:45 PM	10.2493
sample	05/01/2024  07:14:45 PM	10.2213
vti	05/01/2024  07:15:45 PM	10.5045
sample	05/01/2024  07:15:45 PM	10.4696
vti	05/01/2024  07:16:45 PM	10.5087
sample	05/01/2024  07:16:45 PM	10.4795
vti	05/01/2024  07:17:45 PM	10.5036
sample	05/01/2024  07:17:45 PM	10.4749
vti	05/01/2024  07:18:45 PM	10.5657
sample	05/01/2024  07:18:45 PM	10.5330
vti	05/01/2024  07:19:45 PM	10.5398
sample	05/01/2024  07:19:45 PM	10.5118
vti	05/01/2024  07:20:45 PM	10.4656
sample	05/01/2024  07:20:45 PM	10.4412
vti	05/01/2024  07:21:45 PM	10.4663
sample	05/01/2024  07:21:45 PM	10.4379
vti	05/01/2024  07:22:45 PM	10.4867
sample	05/01/2024  07:22:45 PM	10.4581
vti	05/01/2024  07:23:45 PM	10.4956
sample	05/01/2024  07:23:45 PM	10.4668
vti	05/01/2024  07:24:45 PM	10.4992
sample	05/01/2024  07:24:45 PM	10.4706
vti	05/01/2024  07:25:45 PM	10.7601
sample	05/01/2024  07:25:45 PM	10.7289
vti	05/01/2024  07:26:45 PM	10.7570
sample	05/01/2024  07:26:45 PM	10.7287
