# {InputWorkspace: MoTe2_S1_P19_cool_down_201_250K_target_254.6131actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_cool_down_201_250K_target_254.6131actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-0.00999999	8.30131e-06	8.62668e-07
0.00999999	9.34167e-06	9.13446e-07
0.03	8.80193e-06	8.85453e-07
0.05	8.84647e-06	8.88899e-07
0.0699999	8.18108e-06	8.56042e-07
0.0899999	8.79537e-06	8.87226e-07
0.11	8.3159e-06	8.72037e-07
0.13	8.84156e-06	8.94343e-07
0.15	8.89527e-06	8.92616e-07
0.17	8.63527e-06	8.74001e-07
0.19	8.85721e-06	8.93704e-07
0.21	9.08417e-06	8.98562e-07
0.23	9.27608e-06	9.09425e-07
0.25	9.30422e-06	9.10255e-07
0.27	8.54588e-06	8.66477e-07
0.29	8.89128e-06	8.9717e-07
0.31	8.78909e-06	8.88756e-07
0.33	8.59762e-06	8.84669e-07
0.35	8.77134e-06	8.88829e-07
0.37	8.86669e-06	8.91174e-07
0.39	8.23809e-06	8.56326e-07
0.41	8.95069e-06	8.95746e-07
0.43	8.98636e-06	8.99834e-07
0.45	8.36439e-06	8.63893e-07
0.47	9.52051e-06	9.30894e-07
0.49	9.97989e-06	9.54664e-07
0.51	9.22728e-06	9.17202e-07
0.53	9.38692e-06	9.1987e-07
0.55	9.26567e-06	9.11168e-07
0.57	9.34917e-06	9.13981e-07
0.59	9.79845e-06	9.3874e-07
0.61	9.42148e-06	9.14993e-07
0.63	9.73949e-06	9.21831e-07
0.65	9.89633e-06	9.27926e-07
0.67	9.65632e-06	9.11491e-07
0.69	1.02541e-05	9.36714e-07
0.71	1.00451e-05	9.30804e-07
0.73	1.04386e-05	9.54595e-07
0.75	1.05649e-05	9.54027e-07
0.77	1.14714e-05	9.93381e-07
0.79	1.17441e-05	1.00087e-06
0.81	1.23059e-05	1.03811e-06
0.83	1.2375e-05	1.04454e-06
0.85	1.27157e-05	1.06053e-06
0.87	1.35064e-05	1.09044e-06
0.89	1.44986e-05	1.12485e-06
0.91	1.62626e-05	1.21408e-06
0.93	1.69807e-05	1.24262e-06
0.95	1.63076e-05	1.21154e-06
0.97	1.83358e-05	1.28781e-06
0.99	1.77309e-05	1.26252e-06
1.01	1.78442e-05	1.27292e-06
1.03	1.92337e-05	1.32524e-06
1.05	1.85664e-05	1.30163e-06
1.07	2.03071e-05	1.35594e-06
1.09	1.95027e-05	1.32028e-06
1.11	1.94245e-05	1.31255e-06
1.13	1.92009e-05	1.3094e-06
1.15	1.83629e-05	1.26706e-06
1.17	1.84928e-05	1.25337e-06
1.19	1.78939e-05	1.24533e-06
1.21	1.7555e-05	1.23203e-06
1.23	1.74379e-05	1.2263e-06
1.25	1.65333e-05	1.18396e-06
1.27	1.65215e-05	1.20472e-06
1.29	1.62706e-05	1.19843e-06
1.31	1.52671e-05	1.14804e-06
1.33	1.5782e-05	1.17078e-06
1.35	1.60462e-05	1.19316e-06
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
