# {InputWorkspace: MoTe2_S1_P19_cool_down_201_180K_target_184.8505actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_cool_down_201_180K_target_184.8505actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
0.00999999	8.9292e-06	8.86375e-07
0.03	8.65695e-06	8.69121e-07
0.05	8.55744e-06	8.57715e-07
0.0699999	8.69207e-06	8.69316e-07
0.0899999	9.34518e-06	9.1007e-07
0.11	9.07324e-06	9.19375e-07
0.13	9.24943e-06	9.20099e-07
0.15	8.53686e-06	8.77978e-07
0.17	8.64104e-06	8.72787e-07
0.19	8.66481e-06	8.71479e-07
0.21	9.03715e-06	8.94028e-07
0.23	8.53367e-06	8.7306e-07
0.25	7.62876e-06	8.2371e-07
0.27	7.5349e-06	8.10625e-07
0.29	7.6012e-06	8.28202e-07
0.31	7.60423e-06	8.18663e-07
0.33	8.12198e-06	8.54497e-07
0.35	7.4421e-06	8.17487e-07
0.37	8.06442e-06	8.46109e-07
0.39	7.51701e-06	8.17024e-07
0.41	7.69959e-06	8.27199e-07
0.43	7.20547e-06	8.02819e-07
0.45	7.86432e-06	8.41467e-07
0.47	7.83328e-06	8.41666e-07
0.49	7.15247e-06	7.98513e-07
0.51	7.67155e-06	8.29801e-07
0.53	8.16063e-06	8.60262e-07
0.55	8.16591e-06	8.60217e-07
0.57	8.15486e-06	8.58908e-07
0.59	7.62678e-06	8.28111e-07
0.61	8.33665e-06	8.75031e-07
0.63	8.36599e-06	8.64376e-07
0.65	7.81149e-06	8.34953e-07
0.67	8.60803e-06	8.7541e-07
0.69	8.6981e-06	8.76948e-07
0.71	9.47107e-06	9.21512e-07
0.73	1.01212e-05	9.61814e-07
0.75	1.07639e-05	9.83967e-07
0.77	1.14167e-05	1.00925e-06
0.79	1.35574e-05	1.10006e-06
0.81	1.5258e-05	1.1864e-06
0.83	1.66863e-05	1.2388e-06
0.85	1.78786e-05	1.28103e-06
0.87	1.81815e-05	1.2904e-06
0.89	1.9854e-05	1.3414e-06
0.91	2.2271e-05	1.44324e-06
0.93	2.36561e-05	1.48471e-06
0.95	2.34154e-05	1.4765e-06
0.97	2.33938e-05	1.47277e-06
0.99	2.44955e-05	1.49917e-06
1.01	2.43739e-05	1.5061e-06
1.03	2.38652e-05	1.48655e-06
1.05	2.31373e-05	1.45895e-06
1.07	2.33827e-05	1.45855e-06
1.09	2.28325e-05	1.42621e-06
1.11	2.10788e-05	1.36628e-06
1.13	2.07958e-05	1.35775e-06
1.15	2.08117e-05	1.35727e-06
1.17	1.84123e-05	1.261e-06
1.19	1.69341e-05	1.20733e-06
1.21	1.4775e-05	1.13523e-06
1.23	1.4916e-05	1.13968e-06
1.25	1.26646e-05	1.0442e-06
1.27	1.19154e-05	1.02361e-06
1.29	1.11828e-05	9.88369e-07
1.31	1.06177e-05	9.64477e-07
1.33	1.00325e-05	9.33165e-07
1.35	9.87374e-06	9.2529e-07
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
