# {InputWorkspace: MoTe2_S1_P19_warm_up_201_200K_target_194.3944actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_warm_up_201_200K_target_194.3944actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-0.00999999	8.95937e-06	8.82901e-07
0.00999999	8.86943e-06	8.75717e-07
0.03	9.28991e-06	9.01246e-07
0.05	8.45005e-06	8.61582e-07
0.0699999	8.62643e-06	8.73073e-07
0.0899999	8.64413e-06	8.77293e-07
0.11	9.11797e-06	9.23539e-07
0.13	9.45981e-06	9.39036e-07
0.15	8.87972e-06	8.90863e-07
0.17	9.06695e-06	8.8929e-07
0.19	8.59486e-06	8.71677e-07
0.21	8.16512e-06	8.41512e-07
0.23	8.31447e-06	8.60988e-07
0.25	8.13039e-06	8.4758e-07
0.27	7.71279e-06	8.23505e-07
0.29	8.31693e-06	8.64842e-07
0.31	7.63885e-06	8.21286e-07
0.33	7.03003e-06	7.90725e-07
0.35	7.33681e-06	8.08744e-07
0.37	7.50423e-06	8.23053e-07
0.39	7.4903e-06	8.21085e-07
0.41	7.44207e-06	8.10674e-07
0.43	7.17268e-06	7.97646e-07
0.45	7.5695e-06	8.21211e-07
0.47	7.93672e-06	8.44255e-07
0.49	7.32784e-06	8.04228e-07
0.51	7.38813e-06	8.12837e-07
0.53	7.29261e-06	8.05803e-07
0.55	7.72928e-06	8.32634e-07
0.57	7.42026e-06	8.16638e-07
0.59	7.83881e-06	8.39946e-07
0.61	8.14216e-06	8.57572e-07
0.63	8.58626e-06	8.73015e-07
0.65	8.85446e-06	8.91065e-07
0.67	8.60779e-06	8.75138e-07
0.69	9.34165e-06	9.09655e-07
0.71	9.21405e-06	9.11421e-07
0.73	9.6022e-06	9.31367e-07
0.75	1.12114e-05	1.00648e-06
0.77	1.23739e-05	1.05186e-06
0.79	1.41575e-05	1.12362e-06
0.81	1.57318e-05	1.19773e-06
0.83	1.65722e-05	1.23202e-06
0.85	1.76313e-05	1.27582e-06
0.87	1.92793e-05	1.32629e-06
0.89	2.06249e-05	1.36998e-06
0.91	2.25719e-05	1.44977e-06
0.93	2.30795e-05	1.46984e-06
0.95	2.33097e-05	1.46696e-06
0.97	2.38016e-05	1.48591e-06
0.99	2.3572e-05	1.47075e-06
1.01	2.37448e-05	1.48363e-06
1.03	2.29898e-05	1.45646e-06
1.05	2.4107e-05	1.49007e-06
1.07	2.30209e-05	1.44348e-06
1.09	2.35863e-05	1.45618e-06
1.11	2.0812e-05	1.35841e-06
1.13	2.10906e-05	1.36882e-06
1.15	2.00331e-05	1.32818e-06
1.17	1.73213e-05	1.22601e-06
1.19	1.60594e-05	1.17568e-06
1.21	1.5223e-05	1.15199e-06
1.23	1.37848e-05	1.09768e-06
1.25	1.23752e-05	1.03136e-06
1.27	1.13965e-05	1.00145e-06
1.29	1.09536e-05	9.80287e-07
1.31	1.01868e-05	9.45439e-07
1.33	9.90388e-06	9.27696e-07
1.35	9.29534e-06	8.99916e-07
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
