# {InputWorkspace: MoTe2_S1_P19_warm_up_201_310K_target_306.3471actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_warm_up_201_310K_target_306.3471actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
0.00999999	8.68664e-06	8.8169e-07
0.03	8.84582e-06	8.91885e-07
0.05	8.0878e-06	8.47463e-07
0.0699999	7.71856e-06	8.28396e-07
0.0899999	8.5957e-06	8.72819e-07
0.11	8.62503e-06	8.96889e-07
0.13	8.82529e-06	8.94818e-07
0.15	8.30729e-06	8.5603e-07
0.17	9.43882e-06	9.12598e-07
0.19	8.3676e-06	8.61482e-07
0.21	8.35192e-06	8.61391e-07
0.23	8.38596e-06	8.59403e-07
0.25	8.47688e-06	8.6356e-07
0.27	8.18439e-06	8.53643e-07
0.29	9.14449e-06	9.07791e-07
0.31	8.78898e-06	8.88038e-07
0.33	8.83258e-06	8.93772e-07
0.35	8.8151e-06	8.89567e-07
0.37	9.59766e-06	9.28469e-07
0.39	8.69878e-06	8.81731e-07
0.41	9.49276e-06	9.20587e-07
0.43	8.6564e-06	8.82373e-07
0.45	9.7834e-06	9.36925e-07
0.47	9.73804e-06	9.37106e-07
0.49	8.97473e-06	9.02257e-07
0.51	9.4015e-06	9.16814e-07
0.53	1.01845e-05	9.54697e-07
0.55	1.03244e-05	9.65287e-07
0.57	9.98367e-06	9.41352e-07
0.59	1.04262e-05	9.67733e-07
0.61	1.0891e-05	9.86577e-07
0.63	1.10328e-05	9.87613e-07
0.65	1.19098e-05	1.01988e-06
0.67	1.18271e-05	1.01025e-06
0.69	1.12619e-05	9.8008e-07
0.71	1.12769e-05	9.80982e-07
0.73	1.1822e-05	1.00486e-06
0.75	1.19914e-05	1.00777e-06
0.77	1.16351e-05	9.88732e-07
0.79	1.20918e-05	1.00927e-06
0.81	1.25214e-05	1.03922e-06
0.83	1.31736e-05	1.07396e-06
0.85	1.29526e-05	1.06359e-06
0.87	1.23764e-05	1.03336e-06
0.89	1.3054e-05	1.06452e-06
0.91	1.44188e-05	1.13635e-06
0.93	1.49002e-05	1.15898e-06
0.95	1.44725e-05	1.13684e-06
0.97	1.40857e-05	1.12346e-06
0.99	1.46919e-05	1.14463e-06
1.01	1.42588e-05	1.13481e-06
1.03	1.45248e-05	1.14109e-06
1.05	1.46648e-05	1.1524e-06
1.07	1.54369e-05	1.17163e-06
1.09	1.65235e-05	1.20785e-06
1.11	1.62123e-05	1.19074e-06
1.13	1.61717e-05	1.19345e-06
1.15	1.59286e-05	1.17629e-06
1.17	1.64747e-05	1.19278e-06
1.19	1.68198e-05	1.20507e-06
1.21	1.742e-05	1.2273e-06
1.23	1.78189e-05	1.23856e-06
1.25	1.82303e-05	1.24678e-06
1.27	1.9895e-05	1.31663e-06
1.29	1.75832e-05	1.24094e-06
1.31	1.88418e-05	1.27811e-06
1.33	1.7504e-05	1.22799e-06
1.35	1.94945e-05	1.31904e-06
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
