# {InputWorkspace: MoTe2_S1_P19_cool_down_201_220K_target_224.5646actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_cool_down_201_220K_target_224.5646actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-0.00999999	9.00776e-06	8.87297e-07
0.00999999	9.45289e-06	9.05002e-07
0.03	9.43516e-06	9.15485e-07
0.05	8.85265e-06	8.8293e-07
0.0699999	9.17231e-06	8.96098e-07
0.0899999	8.41486e-06	8.68301e-07
0.11	9.05511e-06	9.21387e-07
0.13	8.9875e-06	9.08769e-07
0.15	9.40229e-06	9.21175e-07
0.17	9.40349e-06	9.1394e-07
0.19	9.3282e-06	9.0738e-07
0.21	8.69122e-06	8.7874e-07
0.23	8.6182e-06	8.71773e-07
0.25	8.50447e-06	8.63327e-07
0.27	8.03355e-06	8.40767e-07
0.29	8.39024e-06	8.6765e-07
0.31	7.59881e-06	8.21029e-07
0.33	7.74129e-06	8.31524e-07
0.35	8.61995e-06	8.78914e-07
0.37	7.31099e-06	8.06431e-07
0.39	7.98488e-06	8.41851e-07
0.41	7.60031e-06	8.1877e-07
0.43	7.3922e-06	8.11449e-07
0.45	8.18499e-06	8.51774e-07
0.47	8.38169e-06	8.72278e-07
0.49	7.88639e-06	8.44059e-07
0.51	7.6362e-06	8.29637e-07
0.53	8.03187e-06	8.49364e-07
0.55	7.94106e-06	8.43996e-07
0.57	7.62811e-06	8.2754e-07
0.59	8.03019e-06	8.53447e-07
0.61	8.29005e-06	8.59355e-07
0.63	8.23853e-06	8.55872e-07
0.65	8.83027e-06	8.79467e-07
0.67	8.81093e-06	8.87256e-07
0.69	9.47921e-06	9.1358e-07
0.71	9.30784e-06	9.06318e-07
0.73	8.91533e-06	8.88263e-07
0.75	9.553e-06	9.17876e-07
0.77	1.06582e-05	9.72967e-07
0.79	1.25992e-05	1.05726e-06
0.81	1.38034e-05	1.12414e-06
0.83	1.54355e-05	1.18384e-06
0.85	1.62318e-05	1.21387e-06
0.87	1.7664e-05	1.27093e-06
0.89	1.82763e-05	1.28822e-06
0.91	2.01734e-05	1.36695e-06
0.93	2.20414e-05	1.42718e-06
0.95	2.27597e-05	1.45292e-06
0.97	2.28017e-05	1.44901e-06
0.99	2.43366e-05	1.4949e-06
1.01	2.35499e-05	1.47472e-06
1.03	2.46471e-05	1.51119e-06
1.05	2.33605e-05	1.46662e-06
1.07	2.37407e-05	1.46653e-06
1.09	2.3862e-05	1.4609e-06
1.11	2.30444e-05	1.43405e-06
1.13	2.1246e-05	1.3757e-06
1.15	2.1431e-05	1.37177e-06
1.17	1.91024e-05	1.28265e-06
1.19	1.76117e-05	1.22764e-06
1.21	1.68591e-05	1.21312e-06
1.23	1.70232e-05	1.21333e-06
1.25	1.45195e-05	1.11669e-06
1.27	1.39177e-05	1.0979e-06
1.29	1.22549e-05	1.0334e-06
1.31	1.18135e-05	1.01522e-06
1.33	1.12114e-05	9.81077e-07
1.35	1.03647e-05	9.50578e-07
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
