# {InputWorkspace: MoTe2_S1_P19_cool_down_201_270K_target_274.2993actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_cool_down_201_270K_target_274.2993actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
0.00999999	7.76562e-06	8.33545e-07
0.03	8.39629e-06	8.75654e-07
0.05	8.04523e-06	8.53355e-07
0.0699999	8.10681e-06	8.56707e-07
0.0899999	7.961e-06	8.49989e-07
0.11	8.59553e-06	8.95146e-07
0.13	8.56875e-06	8.8196e-07
0.15	8.24163e-06	8.58026e-07
0.17	8.24021e-06	8.52324e-07
0.19	8.56312e-06	8.74749e-07
0.21	8.61352e-06	8.67603e-07
0.23	8.30948e-06	8.60963e-07
0.25	8.51104e-06	8.6926e-07
0.27	8.1178e-06	8.45356e-07
0.29	9.14076e-06	9.09607e-07
0.31	8.96352e-06	8.96498e-07
0.33	9.29084e-06	9.15337e-07
0.35	9.37684e-06	9.20034e-07
0.37	8.83737e-06	8.86782e-07
0.39	9.2235e-06	9.12026e-07
0.41	9.05684e-06	9.01439e-07
0.43	9.38154e-06	9.20651e-07
0.45	9.3938e-06	9.17857e-07
0.47	9.65012e-06	9.36666e-07
0.49	9.56614e-06	9.30696e-07
0.51	9.30803e-06	9.13882e-07
0.53	9.45403e-06	9.23109e-07
0.55	9.85491e-06	9.42506e-07
0.57	9.90905e-06	9.40283e-07
0.59	1.01187e-05	9.4802e-07
0.61	1.10486e-05	9.83371e-07
0.63	1.12167e-05	9.90912e-07
0.65	1.10591e-05	9.83079e-07
0.67	1.14163e-05	9.92391e-07
0.69	1.1325e-05	9.80883e-07
0.71	1.13798e-05	9.81323e-07
0.73	1.14187e-05	9.95496e-07
0.75	1.16871e-05	9.97566e-07
0.77	1.25013e-05	1.02533e-06
0.79	1.17397e-05	9.89512e-07
0.81	1.23131e-05	1.03401e-06
0.83	1.3263e-05	1.07188e-06
0.85	1.26603e-05	1.04371e-06
0.87	1.22272e-05	1.028e-06
0.89	1.30313e-05	1.06021e-06
0.91	1.31102e-05	1.07733e-06
0.93	1.3147e-05	1.08739e-06
0.95	1.33673e-05	1.09178e-06
0.97	1.35335e-05	1.09535e-06
0.99	1.40598e-05	1.11613e-06
1.01	1.39184e-05	1.11539e-06
1.03	1.34895e-05	1.09416e-06
1.05	1.37593e-05	1.10592e-06
1.07	1.45225e-05	1.1335e-06
1.09	1.57211e-05	1.17667e-06
1.11	1.54437e-05	1.16415e-06
1.13	1.5146e-05	1.14412e-06
1.15	1.67156e-05	1.19997e-06
1.17	1.71879e-05	1.20575e-06
1.19	1.71977e-05	1.2157e-06
1.21	1.78613e-05	1.24052e-06
1.23	1.80731e-05	1.24582e-06
1.25	1.88288e-05	1.26028e-06
1.27	1.96715e-05	1.30831e-06
1.29	1.98502e-05	1.31868e-06
1.31	1.91929e-05	1.28304e-06
1.33	1.94422e-05	1.29702e-06
1.35	1.98584e-05	1.32672e-06
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
