# {InputWorkspace: MoTe2_S1_P19_warm_up_201_230K_target_224.3602actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_warm_up_201_230K_target_224.3602actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-0.00999999	8.65184e-06	8.68809e-07
0.00999999	9.44765e-06	9.0464e-07
0.03	9.25061e-06	8.87586e-07
0.05	9.34532e-06	9.02612e-07
0.0699999	9.02858e-06	8.90444e-07
0.0899999	8.66185e-06	8.76131e-07
0.11	9.50576e-06	9.44541e-07
0.13	8.81363e-06	8.98554e-07
0.15	8.87991e-06	8.8933e-07
0.17	8.85031e-06	8.81713e-07
0.19	8.94421e-06	8.90232e-07
0.21	8.64907e-06	8.66569e-07
0.23	8.22305e-06	8.5263e-07
0.25	8.0092e-06	8.4032e-07
0.27	8.28202e-06	8.56473e-07
0.29	8.00614e-06	8.49578e-07
0.31	7.53986e-06	8.11811e-07
0.33	7.77219e-06	8.34231e-07
0.35	7.903e-06	8.43294e-07
0.37	8.15278e-06	8.50944e-07
0.39	7.672e-06	8.26047e-07
0.41	7.32787e-06	8.03647e-07
0.43	7.2919e-06	8.03436e-07
0.45	7.65759e-06	8.24372e-07
0.47	7.56612e-06	8.31151e-07
0.49	8.07679e-06	8.54092e-07
0.51	7.88352e-06	8.40336e-07
0.53	8.04152e-06	8.48127e-07
0.55	7.32235e-06	8.06421e-07
0.57	7.51093e-06	8.18882e-07
0.59	7.96289e-06	8.4821e-07
0.61	8.60044e-06	8.80208e-07
0.63	7.88864e-06	8.37022e-07
0.65	8.8765e-06	8.91877e-07
0.67	8.7622e-06	8.83021e-07
0.69	8.78283e-06	8.82219e-07
0.71	8.66526e-06	8.79579e-07
0.73	1.00599e-05	9.50111e-07
0.75	9.93713e-06	9.40901e-07
0.77	1.17996e-05	1.02514e-06
0.79	1.29909e-05	1.07157e-06
0.81	1.50631e-05	1.17341e-06
0.83	1.63558e-05	1.22456e-06
0.85	1.60796e-05	1.21508e-06
0.87	1.91214e-05	1.31739e-06
0.89	1.92071e-05	1.31896e-06
0.91	2.20376e-05	1.43619e-06
0.93	2.21534e-05	1.43341e-06
0.95	2.27033e-05	1.45144e-06
0.97	2.35974e-05	1.47703e-06
0.99	2.42815e-05	1.49407e-06
1.01	2.43116e-05	1.49975e-06
1.03	2.41228e-05	1.49121e-06
1.05	2.44897e-05	1.50438e-06
1.07	2.37727e-05	1.46981e-06
1.09	2.35013e-05	1.45377e-06
1.11	2.20006e-05	1.39212e-06
1.13	2.16958e-05	1.39204e-06
1.15	2.11958e-05	1.37378e-06
1.17	1.81505e-05	1.24908e-06
1.19	1.73254e-05	1.22557e-06
1.21	1.6133e-05	1.18384e-06
1.23	1.44178e-05	1.12043e-06
1.25	1.43084e-05	1.11186e-06
1.27	1.29022e-05	1.05763e-06
1.29	1.1558e-05	1.00239e-06
1.31	1.06226e-05	9.64499e-07
1.33	1.0024e-05	9.30781e-07
1.35	9.64989e-06	9.16e-07
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
