# {InputWorkspace: MoTe2_S1_P19_warm_up_201_300K_target_294.3534actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_warm_up_201_300K_target_294.3534actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-0.00999999	9.0097e-06	8.94737e-07
0.00999999	7.94049e-06	8.33971e-07
0.03	8.97233e-06	8.9789e-07
0.05	8.65956e-06	8.6962e-07
0.0699999	8.22534e-06	8.63738e-07
0.0899999	8.67011e-06	8.75638e-07
0.11	8.23875e-06	8.70415e-07
0.13	8.52498e-06	8.70735e-07
0.15	8.74203e-06	8.8328e-07
0.17	8.69759e-06	8.75087e-07
0.19	9.36615e-06	9.12628e-07
0.21	8.58993e-06	8.74987e-07
0.23	8.96192e-06	8.91482e-07
0.25	8.64012e-06	8.75224e-07
0.27	8.82897e-06	8.81338e-07
0.29	9.44156e-06	9.2807e-07
0.31	8.45607e-06	8.64853e-07
0.33	8.78205e-06	8.91826e-07
0.35	9.44268e-06	9.22071e-07
0.37	8.69996e-06	8.82932e-07
0.39	8.71502e-06	8.85473e-07
0.41	8.89071e-06	8.87238e-07
0.43	9.07663e-06	9.03529e-07
0.45	9.26412e-06	9.11316e-07
0.47	9.09423e-06	9.08056e-07
0.49	8.86234e-06	8.92266e-07
0.51	9.27986e-06	9.19826e-07
0.53	1.04156e-05	9.70503e-07
0.55	9.83985e-06	9.40879e-07
0.57	9.68688e-06	9.30345e-07
0.59	9.85054e-06	9.40748e-07
0.61	9.99532e-06	9.45184e-07
0.63	1.07691e-05	9.74107e-07
0.65	1.04764e-05	9.59683e-07
0.67	1.11576e-05	9.86243e-07
0.69	1.02365e-05	9.35368e-07
0.71	1.08391e-05	9.70361e-07
0.73	1.11126e-05	9.83638e-07
0.75	1.12728e-05	9.85929e-07
0.77	1.15994e-05	9.96934e-07
0.79	1.19434e-05	1.01306e-06
0.81	1.29109e-05	1.06529e-06
0.83	1.2502e-05	1.0486e-06
0.85	1.34679e-05	1.085e-06
0.87	1.38032e-05	1.10236e-06
0.89	1.39422e-05	1.10133e-06
0.91	1.52461e-05	1.17458e-06
0.93	1.62024e-05	1.21578e-06
0.95	1.61245e-05	1.21129e-06
0.97	1.61079e-05	1.20731e-06
0.99	1.66207e-05	1.22212e-06
1.01	1.68499e-05	1.24233e-06
1.03	1.73057e-05	1.25807e-06
1.05	1.72069e-05	1.24831e-06
1.07	1.651e-05	1.21203e-06
1.09	1.72867e-05	1.24136e-06
1.11	1.6436e-05	1.20788e-06
1.13	1.79e-05	1.2596e-06
1.15	1.79446e-05	1.25655e-06
1.17	1.72482e-05	1.21797e-06
1.19	1.72141e-05	1.22704e-06
1.21	1.62693e-05	1.18985e-06
1.23	1.6724e-05	1.19723e-06
1.25	1.70037e-05	1.1988e-06
1.27	1.72488e-05	1.22791e-06
1.29	1.73639e-05	1.23542e-06
1.31	1.6403e-05	1.19168e-06
1.33	1.72287e-05	1.22165e-06
1.35	1.63647e-05	1.20607e-06
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
