# {InputWorkspace: MoTe2_S1_P19_cool_down_201_200K_target_204.7273actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_cool_down_201_200K_target_204.7273actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
0.00999999	9.53021e-06	9.10042e-07
0.03	9.19134e-06	8.99116e-07
0.05	8.97259e-06	8.92166e-07
0.0699999	9.32311e-06	9.05776e-07
0.0899999	9.62642e-06	9.21215e-07
0.11	8.94135e-06	9.16821e-07
0.13	9.75521e-06	9.50509e-07
0.15	9.52457e-06	9.2808e-07
0.17	9.40257e-06	9.13563e-07
0.19	8.90201e-06	8.87347e-07
0.21	8.42911e-06	8.6559e-07
0.23	8.68043e-06	8.82861e-07
0.25	7.95634e-06	8.41543e-07
0.27	8.58219e-06	8.71281e-07
0.29	8.36286e-06	8.65791e-07
0.31	8.15173e-06	8.47594e-07
0.33	7.92562e-06	8.46626e-07
0.35	8.00171e-06	8.46017e-07
0.37	7.83173e-06	8.35995e-07
0.39	7.98e-06	8.41956e-07
0.41	7.61547e-06	8.23573e-07
0.43	7.78121e-06	8.30885e-07
0.45	8.10755e-06	8.51694e-07
0.47	7.69615e-06	8.32223e-07
0.49	7.93731e-06	8.48097e-07
0.51	7.20271e-06	8.01667e-07
0.53	8.18643e-06	8.58704e-07
0.55	7.96848e-06	8.47725e-07
0.57	7.5456e-06	8.22658e-07
0.59	7.60756e-06	8.30368e-07
0.61	7.84743e-06	8.38543e-07
0.63	8.80301e-06	8.87742e-07
0.65	8.32218e-06	8.6764e-07
0.67	8.84668e-06	8.87577e-07
0.69	8.63526e-06	8.75988e-07
0.71	9.26725e-06	9.08283e-07
0.73	9.1243e-06	9.1108e-07
0.75	1.03885e-05	9.61077e-07
0.77	1.17986e-05	1.02235e-06
0.79	1.33186e-05	1.08748e-06
0.81	1.53292e-05	1.18476e-06
0.83	1.61742e-05	1.21567e-06
0.85	1.69284e-05	1.2453e-06
0.87	1.82881e-05	1.28957e-06
0.89	1.96244e-05	1.33176e-06
0.91	2.11492e-05	1.40839e-06
0.93	2.23069e-05	1.43724e-06
0.95	2.37374e-05	1.4863e-06
0.97	2.3207e-05	1.46539e-06
0.99	2.41832e-05	1.48619e-06
1.01	2.37939e-05	1.48533e-06
1.03	2.37119e-05	1.48131e-06
1.05	2.36972e-05	1.48182e-06
1.07	2.46486e-05	1.49973e-06
1.09	2.37863e-05	1.45829e-06
1.11	2.20687e-05	1.40353e-06
1.13	2.17116e-05	1.39108e-06
1.15	2.03807e-05	1.33735e-06
1.17	1.94939e-05	1.29924e-06
1.19	1.71169e-05	1.21388e-06
1.21	1.62577e-05	1.18995e-06
1.23	1.57334e-05	1.17346e-06
1.25	1.33628e-05	1.06859e-06
1.27	1.28224e-05	1.05628e-06
1.29	1.2462e-05	1.04825e-06
1.31	1.17156e-05	1.00796e-06
1.33	1.02152e-05	9.41574e-07
1.35	9.50512e-06	9.02485e-07
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
