# {InputWorkspace: MoTe2_S1_P37_cool_down_201_210K_target_224.9796actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_cool_down_201_210K_target_224.9796actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
0.03	8.80392e-06	8.58159e-07
0.05	8.28839e-06	8.30343e-07
0.0699999	8.99471e-06	8.66327e-07
0.0899999	9.63662e-06	9.01116e-07
0.11	8.70944e-06	8.60089e-07
0.13	8.86681e-06	8.68941e-07
0.15	8.25226e-06	8.39438e-07
0.17	9.0305e-06	8.76402e-07
0.19	8.10509e-06	8.32594e-07
0.21	8.97127e-06	8.76789e-07
0.23	8.76094e-06	8.66485e-07
0.25	8.46209e-06	8.45926e-07
0.27	8.46873e-06	8.4966e-07
0.29	8.15529e-06	8.37585e-07
0.31	7.61839e-06	8.13429e-07
0.33	7.97847e-06	8.36098e-07
0.35	7.88735e-06	8.30706e-07
0.37	7.4316e-06	8.04755e-07
0.39	7.93368e-06	8.26923e-07
0.41	8.47517e-06	8.55881e-07
0.43	8.03647e-06	8.31054e-07
0.45	7.57894e-06	8.10498e-07
0.47	7.79028e-06	8.21465e-07
0.49	7.9548e-06	8.24171e-07
0.51	8.29262e-06	8.4515e-07
0.53	8.14948e-06	8.36113e-07
0.55	8.36169e-06	8.53582e-07
0.57	8.24827e-06	8.44404e-07
0.59	8.12484e-06	8.34918e-07
0.61	9.07796e-06	8.85689e-07
0.63	9.72456e-06	9.17979e-07
0.65	9.01648e-06	8.84597e-07
0.67	8.9376e-06	8.80899e-07
0.69	1.00291e-05	9.30818e-07
0.71	1.04938e-05	9.58283e-07
0.73	1.07211e-05	9.69095e-07
0.75	1.13825e-05	1.00192e-06
0.77	1.23842e-05	1.04788e-06
0.79	1.31451e-05	1.07317e-06
0.81	1.38516e-05	1.10323e-06
0.83	1.47917e-05	1.14547e-06
0.85	1.57736e-05	1.17411e-06
0.87	1.62984e-05	1.18526e-06
0.89	1.72482e-05	1.21509e-06
0.91	1.84976e-05	1.25625e-06
0.93	1.86601e-05	1.24539e-06
0.95	1.92986e-05	1.26748e-06
0.97	1.9399e-05	1.27728e-06
0.99	1.93423e-05	1.26772e-06
1.01	1.8947e-05	1.23473e-06
1.03	2.00826e-05	1.27433e-06
1.05	2.10784e-05	1.27782e-06
1.07	1.97742e-05	1.21863e-06
1.09	2.11768e-05	1.32934e-06
1.11	2.10118e-05	1.37295e-06
1.13	1.91273e-05	1.30841e-06
1.15	1.89701e-05	1.2946e-06
1.17	1.78475e-05	1.25985e-06
1.19	1.53875e-05	1.1692e-06
1.21	1.57615e-05	1.19128e-06
1.23	1.45975e-05	1.14067e-06
1.25	1.3519e-05	1.08837e-06
1.27	1.3191e-05	1.07939e-06
1.29	1.30133e-05	1.06106e-06
1.31	1.23578e-05	1.03747e-06
1.33	1.17411e-05	1.01229e-06
1.35	1.07522e-05	9.64713e-07
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
