# {InputWorkspace: MoTe2_S1_P37_cool_down_201_170K_target_185.0835actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_cool_down_201_170K_target_185.0835actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
0.03	9.04509e-06	8.67402e-07
0.05	9.26688e-06	8.76382e-07
0.0699999	9.26692e-06	8.77937e-07
0.0899999	8.46235e-06	8.37339e-07
0.11	8.3889e-06	8.40148e-07
0.13	8.86051e-06	8.66392e-07
0.15	8.46036e-06	8.55513e-07
0.17	8.30268e-06	8.37443e-07
0.19	8.84379e-06	8.76836e-07
0.21	8.67862e-06	8.64328e-07
0.23	8.40029e-06	8.55665e-07
0.25	7.86702e-06	8.19081e-07
0.27	7.76488e-06	8.13282e-07
0.29	6.9664e-06	7.66996e-07
0.31	7.59249e-06	8.09657e-07
0.33	8.17408e-06	8.47314e-07
0.35	7.91147e-06	8.31503e-07
0.37	8.15646e-06	8.48006e-07
0.39	7.92869e-06	8.29555e-07
0.41	8.47708e-06	8.60287e-07
0.43	7.68255e-06	8.13794e-07
0.45	7.72825e-06	8.22391e-07
0.47	7.94814e-06	8.35221e-07
0.49	8.17456e-06	8.40007e-07
0.51	8.49925e-06	8.55678e-07
0.53	7.59705e-06	8.07504e-07
0.55	8.3771e-06	8.52853e-07
0.57	7.58361e-06	8.13384e-07
0.59	8.29585e-06	8.505e-07
0.61	8.64852e-06	8.70241e-07
0.63	8.92401e-06	8.78375e-07
0.65	9.48697e-06	9.10689e-07
0.67	9.70585e-06	9.20061e-07
0.69	9.89739e-06	9.28363e-07
0.71	1.07189e-05	9.64805e-07
0.73	1.07362e-05	9.70266e-07
0.75	1.20381e-05	1.03691e-06
0.77	1.3435e-05	1.08761e-06
0.79	1.42439e-05	1.12288e-06
0.81	1.58137e-05	1.18457e-06
0.83	1.62655e-05	1.20166e-06
0.85	1.73552e-05	1.22776e-06
0.87	1.84689e-05	1.25532e-06
0.89	1.84287e-05	1.24968e-06
0.91	1.88107e-05	1.25936e-06
0.93	1.98145e-05	1.28164e-06
0.95	1.96617e-05	1.26978e-06
0.97	1.96841e-05	1.28152e-06
0.99	1.8989e-05	1.24765e-06
1.01	1.93679e-05	1.23724e-06
1.03	2.07431e-05	1.27846e-06
1.05	2.14833e-05	1.29126e-06
1.07	1.83903e-05	1.16734e-06
1.09	1.87158e-05	1.2458e-06
1.11	1.83544e-05	1.2825e-06
1.13	1.68323e-05	1.21611e-06
1.15	1.63486e-05	1.19794e-06
1.17	1.57589e-05	1.18657e-06
1.19	1.33045e-05	1.08672e-06
1.21	1.26766e-05	1.06133e-06
1.23	1.29919e-05	1.06773e-06
1.25	1.10655e-05	9.90217e-07
1.27	1.22946e-05	1.04041e-06
1.29	1.06405e-05	9.611e-07
1.31	1.08991e-05	9.78293e-07
1.33	1.05624e-05	9.58964e-07
1.35	1.00927e-05	9.36188e-07
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
