# {InputWorkspace: MoTe2_S1_P37_warm_up_201_260K_target_242.0875actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_warm_up_201_260K_target_242.0875actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
0.03	9.27444e-06	8.86817e-07
0.05	9.81346e-06	9.04962e-07
0.0699999	8.63022e-06	8.42763e-07
0.0899999	8.70235e-06	8.55504e-07
0.11	8.54707e-06	8.50909e-07
0.13	9.14523e-06	8.79305e-07
0.15	8.36692e-06	8.42819e-07
0.17	8.60978e-06	8.54839e-07
0.19	8.50582e-06	8.51827e-07
0.21	8.58273e-06	8.60216e-07
0.23	8.81981e-06	8.77567e-07
0.25	8.09606e-06	8.28619e-07
0.27	7.94264e-06	8.2257e-07
0.29	7.99358e-06	8.30351e-07
0.31	7.58771e-06	8.13442e-07
0.33	8.24112e-06	8.5209e-07
0.35	8.22138e-06	8.50066e-07
0.37	8.38825e-06	8.57885e-07
0.39	7.71859e-06	8.18882e-07
0.41	8.16875e-06	8.40037e-07
0.43	8.18948e-06	8.39383e-07
0.45	7.99951e-06	8.27455e-07
0.47	7.9094e-06	8.29427e-07
0.49	8.29811e-06	8.53958e-07
0.51	8.70014e-06	8.66251e-07
0.53	8.23782e-06	8.4844e-07
0.55	8.44938e-06	8.55922e-07
0.57	8.22975e-06	8.45083e-07
0.59	8.75838e-06	8.73559e-07
0.61	8.42198e-06	8.57149e-07
0.63	9.5325e-06	9.19036e-07
0.65	9.51597e-06	9.08165e-07
0.67	9.83407e-06	9.26682e-07
0.69	9.6297e-06	9.15866e-07
0.71	1.03178e-05	9.56075e-07
0.73	1.14037e-05	1.00126e-06
0.75	1.2619e-05	1.05985e-06
0.77	1.26438e-05	1.05913e-06
0.79	1.45966e-05	1.13594e-06
0.81	1.52655e-05	1.16099e-06
0.83	1.75205e-05	1.25433e-06
0.85	1.7017e-05	1.22462e-06
0.87	1.77689e-05	1.23725e-06
0.89	1.89907e-05	1.2747e-06
0.91	2.00617e-05	1.30718e-06
0.93	1.95227e-05	1.27275e-06
0.95	2.04371e-05	1.30602e-06
0.97	1.92771e-05	1.26709e-06
0.99	1.98999e-05	1.27446e-06
1.01	2.00351e-05	1.25391e-06
1.03	1.99348e-05	1.25608e-06
1.05	2.16967e-05	1.29321e-06
1.07	1.92751e-05	1.19687e-06
1.09	2.05665e-05	1.31915e-06
1.11	1.85492e-05	1.28843e-06
1.13	1.73989e-05	1.23983e-06
1.15	1.76013e-05	1.24835e-06
1.17	1.65171e-05	1.21702e-06
1.19	1.44974e-05	1.1395e-06
1.21	1.36599e-05	1.10404e-06
1.23	1.28014e-05	1.06527e-06
1.25	1.19828e-05	1.02983e-06
1.27	1.18213e-05	1.02408e-06
1.29	1.16084e-05	1.00332e-06
1.31	1.07302e-05	9.7202e-07
1.33	1.1297e-05	9.92045e-07
1.35	1.0126e-05	9.41441e-07
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
