# {InputWorkspace: MoTe2_S1_P37_warm_up_201_200K_target_182.4996actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_warm_up_201_200K_target_182.4996actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
0.05	8.77375e-06	8.55334e-07
0.0699999	8.65797e-06	8.45713e-07
0.0899999	8.55199e-06	8.44641e-07
0.11	8.56527e-06	8.49058e-07
0.13	8.28426e-06	8.36431e-07
0.15	8.43245e-06	8.51751e-07
0.17	8.13238e-06	8.33202e-07
0.19	8.2734e-06	8.45239e-07
0.21	8.45051e-06	8.53958e-07
0.23	8.38987e-06	8.51646e-07
0.25	8.06689e-06	8.29566e-07
0.27	8.11769e-06	8.32675e-07
0.29	7.69897e-06	8.12885e-07
0.31	7.89529e-06	8.27412e-07
0.33	7.08623e-06	7.86176e-07
0.35	8.04711e-06	8.395e-07
0.37	7.94016e-06	8.32235e-07
0.39	7.58034e-06	8.07728e-07
0.41	7.59899e-06	8.11585e-07
0.43	7.88518e-06	8.25502e-07
0.45	8.12787e-06	8.40437e-07
0.47	8.32143e-06	8.53155e-07
0.49	7.35863e-06	8.00821e-07
0.51	7.70399e-06	8.18535e-07
0.53	8.28832e-06	8.5152e-07
0.55	8.34171e-06	8.55346e-07
0.57	8.21166e-06	8.52513e-07
0.59	9.02305e-06	8.92658e-07
0.61	9.66794e-06	9.19405e-07
0.63	8.79599e-06	8.77883e-07
0.65	9.18358e-06	9.03268e-07
0.67	9.9583e-06	9.36234e-07
0.69	9.83543e-06	9.27258e-07
0.71	1.06458e-05	9.68684e-07
0.73	1.15225e-05	1.01211e-06
0.75	1.27353e-05	1.06801e-06
0.77	1.36254e-05	1.10223e-06
0.79	1.52506e-05	1.15948e-06
0.81	1.6369e-05	1.19816e-06
0.83	1.79158e-05	1.26274e-06
0.85	1.8227e-05	1.25736e-06
0.87	1.95637e-05	1.29247e-06
0.89	1.91952e-05	1.27106e-06
0.91	1.82309e-05	1.2438e-06
0.93	1.95983e-05	1.27618e-06
0.95	1.87073e-05	1.23378e-06
0.97	1.89594e-05	1.26011e-06
0.99	1.90745e-05	1.25238e-06
1.01	1.93241e-05	1.24129e-06
1.03	2.0423e-05	1.26887e-06
1.05	2.11648e-05	1.28447e-06
1.07	1.79401e-05	1.15838e-06
1.09	1.82701e-05	1.24015e-06
1.11	1.76531e-05	1.25324e-06
1.13	1.66213e-05	1.21485e-06
1.15	1.61538e-05	1.18333e-06
1.17	1.51967e-05	1.16216e-06
1.19	1.28144e-05	1.06396e-06
1.21	1.18613e-05	1.01801e-06
1.23	1.1266e-05	9.96605e-07
1.25	1.15665e-05	1.00827e-06
1.27	1.03459e-05	9.53544e-07
1.29	1.06036e-05	9.57287e-07
1.31	1.07034e-05	9.65641e-07
1.33	1.06834e-05	9.64986e-07
1.35	9.41962e-06	9.01845e-07
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
