# {InputWorkspace: MoTe2_S1_P0_warm_up_201_240K_target_234.3003actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_240K_target_234.3003actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
0.00999999	1.02773e-05	9.55336e-07
0.03	9.05991e-06	8.93572e-07
0.05	9.84789e-06	9.2965e-07
0.0699999	9.03719e-06	8.84175e-07
0.0899999	9.32669e-06	8.99169e-07
0.11	9.694e-06	9.16962e-07
0.13	8.88137e-06	8.72734e-07
0.15	9.16421e-06	8.85574e-07
0.17	9.27713e-06	8.88431e-07
0.19	9.27822e-06	8.88243e-07
0.21	8.6585e-06	8.57107e-07
0.23	8.70201e-06	8.62376e-07
0.25	8.21515e-06	8.37685e-07
0.27	8.24876e-06	8.39386e-07
0.29	7.61255e-06	8.06473e-07
0.31	8.55439e-06	8.59872e-07
0.33	8.03578e-06	8.30196e-07
0.35	7.5795e-06	8.06492e-07
0.37	7.77588e-06	8.20311e-07
0.39	7.84498e-06	8.23919e-07
0.41	7.59103e-06	8.10812e-07
0.43	7.82797e-06	8.25307e-07
0.45	7.30068e-06	7.95821e-07
0.47	7.54697e-06	8.08229e-07
0.49	7.71389e-06	8.1857e-07
0.51	7.55441e-06	8.11766e-07
0.53	8.11827e-06	8.46581e-07
0.55	7.4352e-06	8.02637e-07
0.57	7.48639e-06	8.09123e-07
0.59	8.1746e-06	8.45335e-07
0.61	8.15855e-06	8.47507e-07
0.63	7.48444e-06	8.03003e-07
0.65	7.97405e-06	8.44576e-07
0.67	8.00848e-06	8.38062e-07
0.69	8.75392e-06	8.75011e-07
0.71	8.40728e-06	8.5048e-07
0.73	8.6295e-06	8.64373e-07
0.75	9.58827e-06	9.13441e-07
0.77	1.04997e-05	9.46822e-07
0.79	1.12348e-05	9.65648e-07
0.81	1.29669e-05	1.03357e-06
0.83	1.37521e-05	1.08601e-06
0.85	1.48855e-05	1.11532e-06
0.87	1.64595e-05	1.17316e-06
0.89	1.77416e-05	1.20777e-06
0.91	1.90792e-05	1.2796e-06
0.93	2.07086e-05	1.32687e-06
0.95	2.14628e-05	1.37272e-06
0.97	2.17954e-05	1.37848e-06
0.99	2.46531e-05	1.46746e-06
1.01	2.46762e-05	1.50554e-06
1.03	2.3293e-05	1.46326e-06
1.05	2.47949e-05	1.50663e-06
1.07	2.61283e-05	1.53938e-06
1.09	2.45841e-05	1.51496e-06
1.11	2.46716e-05	1.50868e-06
1.13	2.31795e-05	1.45978e-06
1.15	2.23893e-05	1.41567e-06
1.17	2.13282e-05	1.38956e-06
1.19	1.86635e-05	1.29907e-06
1.21	1.81437e-05	1.2761e-06
1.23	1.67143e-05	1.2129e-06
1.25	1.56448e-05	1.17243e-06
1.27	1.28699e-05	1.06635e-06
1.29	1.24428e-05	1.04467e-06
1.31	1.07312e-05	9.5701e-07
1.33	1.05687e-05	9.48847e-07
1.35	-nan	-nan
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
