# {InputWorkspace: MoTe2_S1_P0_warm_up_201_160K_target_155.5995actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_160K_target_155.5995actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
0.00999999	1.04375e-05	9.55399e-07
0.03	8.79902e-06	8.74547e-07
0.05	9.42817e-06	9.06908e-07
0.0699999	8.40079e-06	8.54198e-07
0.0899999	8.30996e-06	8.48597e-07
0.11	9.06934e-06	8.78802e-07
0.13	8.7119e-06	8.59356e-07
0.15	8.4407e-06	8.46005e-07
0.17	8.94185e-06	8.68374e-07
0.19	8.54071e-06	8.46392e-07
0.21	7.62457e-06	7.98984e-07
0.23	8.49948e-06	8.45519e-07
0.25	7.83468e-06	8.21765e-07
0.27	7.82577e-06	8.1935e-07
0.29	7.57516e-06	8.03927e-07
0.31	7.7861e-06	8.15966e-07
0.33	7.05473e-06	7.72943e-07
0.35	7.46489e-06	7.97574e-07
0.37	7.77549e-06	8.20667e-07
0.39	7.19251e-06	7.86348e-07
0.41	7.32625e-06	7.93371e-07
0.43	7.08035e-06	7.87155e-07
0.45	6.75702e-06	7.61649e-07
0.47	7.45988e-06	8.05611e-07
0.49	7.44613e-06	8.01865e-07
0.51	7.67909e-06	8.13873e-07
0.53	7.19656e-06	7.91208e-07
0.55	7.10551e-06	7.84912e-07
0.57	7.46149e-06	8.08865e-07
0.59	7.39952e-06	8.08791e-07
0.61	7.53816e-06	8.10568e-07
0.63	8.10102e-06	8.40498e-07
0.65	8.09257e-06	8.46193e-07
0.67	7.62886e-06	8.17227e-07
0.69	8.32948e-06	8.48387e-07
0.71	8.26156e-06	8.39217e-07
0.73	9.03009e-06	8.74215e-07
0.75	1.11049e-05	9.72894e-07
0.77	1.14777e-05	9.82009e-07
0.79	1.30697e-05	1.035e-06
0.81	1.38842e-05	1.06108e-06
0.83	1.49512e-05	1.12442e-06
0.85	1.64416e-05	1.17564e-06
0.87	1.76821e-05	1.22004e-06
0.89	1.90763e-05	1.25032e-06
0.91	2.10487e-05	1.34518e-06
0.93	2.1898e-05	1.37236e-06
0.95	2.1454e-05	1.37571e-06
0.97	2.22973e-05	1.4012e-06
0.99	2.27146e-05	1.42062e-06
1.01	2.43832e-05	1.50518e-06
1.03	2.46293e-05	1.50897e-06
1.05	2.47571e-05	1.5084e-06
1.07	2.44347e-05	1.49873e-06
1.09	2.43526e-05	1.51006e-06
1.11	2.27372e-05	1.45209e-06
1.13	2.25309e-05	1.44102e-06
1.15	1.95225e-05	1.33113e-06
1.17	1.82819e-05	1.2897e-06
1.19	1.66208e-05	1.22214e-06
1.21	1.60161e-05	1.20126e-06
1.23	1.41997e-05	1.119e-06
1.25	1.231e-05	1.03763e-06
1.27	1.13592e-05	1.00108e-06
1.29	1.10823e-05	9.79474e-07
1.31	1.00131e-05	9.28297e-07
1.33	9.49794e-06	9.05218e-07
1.35	-nan	-nan
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
