# {InputWorkspace: MoTe2_S1_P0_cool_down_201_210K_target_216.1189actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_cool_down_201_210K_target_216.1189actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
0.00999999	1.00895e-05	1.15553e-06
0.03	1.04172e-05	1.17171e-06
0.05	9.84232e-06	1.13317e-06
0.0699999	9.93734e-06	1.13696e-06
0.0899999	9.98483e-06	1.14004e-06
0.11	9.18545e-06	1.08046e-06
0.13	9.68256e-06	1.10757e-06
0.15	9.75621e-06	1.10845e-06
0.17	1.06674e-05	1.16358e-06
0.19	9.85462e-06	1.10977e-06
0.21	9.17327e-06	1.07754e-06
0.23	8.82956e-06	1.06265e-06
0.25	8.40594e-06	1.02975e-06
0.27	7.90605e-06	1.00543e-06
0.29	7.38706e-06	9.65073e-07
0.31	8.64406e-06	1.04563e-06
0.33	8.11914e-06	1.02434e-06
0.35	8.55107e-06	1.04912e-06
0.37	7.69621e-06	9.9632e-07
0.39	7.23878e-06	9.61585e-07
0.41	8.15009e-06	1.03165e-06
0.43	8.32834e-06	1.03326e-06
0.45	7.996e-06	1.0141e-06
0.47	7.7799e-06	1.00451e-06
0.49	7.73157e-06	9.8864e-07
0.51	8.19299e-06	1.02943e-06
0.53	8.08346e-06	1.03179e-06
0.55	8.22957e-06	1.03411e-06
0.57	7.93777e-06	1.0091e-06
0.59	8.33198e-06	1.04827e-06
0.61	8.71398e-06	1.06256e-06
0.63	8.33359e-06	1.04308e-06
0.65	8.70468e-06	1.06111e-06
0.67	8.48185e-06	1.04853e-06
0.69	8.64239e-06	1.06115e-06
0.71	8.55734e-06	1.05726e-06
0.73	9.90165e-06	1.12169e-06
0.75	9.74323e-06	1.10981e-06
0.77	1.09413e-05	1.17861e-06
0.79	1.25234e-05	1.24809e-06
0.81	1.45103e-05	1.32921e-06
0.83	1.55172e-05	1.39619e-06
0.85	1.77525e-05	1.47656e-06
0.87	1.9579e-05	1.55313e-06
0.89	2.13323e-05	1.6069e-06
0.91	2.45842e-05	1.75539e-06
0.93	2.63108e-05	1.85381e-06
0.95	2.90714e-05	1.95999e-06
0.97	2.74958e-05	1.89489e-06
0.99	2.92189e-05	1.96299e-06
1.01	3.13938e-05	2.08331e-06
1.03	3.15225e-05	2.08282e-06
1.05	3.13198e-05	2.071e-06
1.07	3.14364e-05	2.08461e-06
1.09	3.5221e-05	2.22302e-06
1.11	3.24791e-05	2.1174e-06
1.13	3.22376e-05	2.11518e-06
1.15	2.89756e-05	1.999e-06
1.17	2.71846e-05	1.9238e-06
1.19	2.59773e-05	1.86379e-06
1.21	2.28697e-05	1.75797e-06
1.23	2.25262e-05	1.73863e-06
1.25	1.99071e-05	1.62373e-06
1.27	1.70642e-05	1.49096e-06
1.29	1.61792e-05	1.44899e-06
1.31	1.37698e-05	1.34614e-06
1.33	1.38897e-05	1.33786e-06
1.35	-nan	-nan
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
