# {InputWorkspace: MoTe2_S1_P0_warm_up_201_270K_target_264.4663actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_270K_target_264.4663actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
0.00999999	1.01476e-05	9.55548e-07
0.03	9.34506e-06	9.10008e-07
0.05	9.63145e-06	9.20459e-07
0.0699999	8.97665e-06	8.90009e-07
0.0899999	8.75513e-06	8.77467e-07
0.11	9.62841e-06	9.07579e-07
0.13	9.27981e-06	8.96623e-07
0.15	9.47369e-06	9.02229e-07
0.17	9.05137e-06	8.75391e-07
0.19	8.99687e-06	8.78814e-07
0.21	8.95644e-06	8.77503e-07
0.23	8.43152e-06	8.44269e-07
0.25	7.86273e-06	8.20793e-07
0.27	8.36935e-06	8.43406e-07
0.29	8.56568e-06	8.56886e-07
0.31	8.30166e-06	8.46219e-07
0.33	7.84454e-06	8.19632e-07
0.35	8.29625e-06	8.49186e-07
0.37	8.60079e-06	8.62204e-07
0.39	8.02822e-06	8.35448e-07
0.41	8.20465e-06	8.47734e-07
0.43	8.2269e-06	8.45448e-07
0.45	9.13054e-06	8.92337e-07
0.47	9.00528e-06	8.88483e-07
0.49	8.97851e-06	8.8858e-07
0.51	8.88409e-06	8.79259e-07
0.53	9.28806e-06	9.1149e-07
0.55	8.99184e-06	8.9617e-07
0.57	8.70472e-06	8.73954e-07
0.59	9.50193e-06	9.16615e-07
0.61	8.68839e-06	8.75964e-07
0.63	8.79109e-06	8.77694e-07
0.65	8.98919e-06	8.94521e-07
0.67	9.73319e-06	9.25867e-07
0.69	9.56005e-06	9.20583e-07
0.71	9.59488e-06	9.13552e-07
0.73	9.5966e-06	9.15438e-07
0.75	9.5363e-06	9.17682e-07
0.77	1.03668e-05	9.4664e-07
0.79	1.11345e-05	9.7696e-07
0.81	1.15312e-05	9.82639e-07
0.83	1.27666e-05	1.039e-06
0.85	1.3593e-05	1.07234e-06
0.87	1.36548e-05	1.06383e-06
0.89	1.62805e-05	1.16452e-06
0.91	1.69303e-05	1.20016e-06
0.93	1.85758e-05	1.26411e-06
0.95	1.79574e-05	1.25282e-06
0.97	1.93641e-05	1.30464e-06
0.99	1.97497e-05	1.30814e-06
1.01	2.07919e-05	1.38356e-06
1.03	2.11388e-05	1.38904e-06
1.05	2.14372e-05	1.40077e-06
1.07	2.10914e-05	1.37678e-06
1.09	2.25623e-05	1.44817e-06
1.11	2.17151e-05	1.41473e-06
1.13	2.20003e-05	1.42547e-06
1.15	2.17161e-05	1.40245e-06
1.17	1.93437e-05	1.31784e-06
1.19	1.7724e-05	1.25925e-06
1.21	1.71529e-05	1.23567e-06
1.23	1.68018e-05	1.21333e-06
1.25	1.65666e-05	1.20207e-06
1.27	1.49682e-05	1.14552e-06
1.29	1.35631e-05	1.08144e-06
1.31	1.26172e-05	1.03641e-06
1.33	1.27959e-05	1.0427e-06
1.35	-nan	-nan
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
